Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1233,5961,50x50,0.34,N/A,N/A,N/A,N/A,144784,1.47946,4.48402,2.87214e+07,2.87214,5.62931,0.56,"25,23"
vib_new_924,5961,50x50,0.34,N/A,N/A,N/A,N/A,96095,1.47946,4.48402,3.60474e+07,3.60474,4.87202,0.41,"24,20"
vib_new_634,5961,50x50,0.34,N/A,N/A,N/A,N/A,85591,1.47946,4.48402,3.67107e+07,3.67107,4.54335,0.37,"24,31"
vib_new_394,5961,50x50,0.34,N/A,N/A,N/A,N/A,80809,1.47946,4.48402,3.19829e+07,3.19829,4.68492,0.46,"30,24"
vib_new_641,5961,50x50,0.34,N/A,N/A,N/A,N/A,102089,1.47946,4.48402,2.19376e+07,2.19376,4.76501,0.53,"22,20"
vib_new_775,5961,50x50,0.34,N/A,N/A,N/A,N/A,106958,1.47946,4.48402,2.77036e+07,2.77036,4.68746,0.43,"26,15"
vib_new_1403,5961,50x50,0.34,N/A,N/A,N/A,N/A,201589,1.47946,4.48402,2.40648e+07,2.40648,6.13457,0.71,"26,24"
vib_new_1378,5961,50x50,0.34,N/A,N/A,N/A,N/A,142679,1.47946,4.48402,2.27972e+07,2.27972,4.82773,0.59,"21,21"
vib_new_58,5961,50x50,0.34,N/A,N/A,N/A,N/A,133923,1.47946,4.48402,2.25359e+07,2.25359,4.83603,0.76,"25,30"
vib_new_534,5961,50x50,0.34,N/A,N/A,N/A,N/A,148548,1.47946,4.48402,2.82591e+07,2.82591,6.11788,0.61,"21,21"
vib_new_858,5961,50x50,0.34,N/A,N/A,N/A,N/A,88544,1.47946,4.48402,3.72020e+07,3.72020,4.88395,0.41,"26,19"
vib_new_246,5961,50x50,0.34,N/A,N/A,N/A,N/A,101115,1.47946,4.48402,2.52541e+07,2.52541,4.58835,0.46,"25,14"
vib_new_864,5961,50x50,0.34,N/A,N/A,N/A,N/A,96070,1.47946,4.48402,2.69394e+07,2.69394,4.69413,0.49,"19,26"
vib_new_929,5961,50x50,0.34,N/A,N/A,N/A,N/A,144113,1.47946,4.48402,2.15569e+07,2.15569,4.9618,0.78,"31,26"
vib_new_1301,5961,50x50,0.34,N/A,N/A,N/A,N/A,104356,1.47946,4.48402,2.87074e+07,2.87074,4.85789,0.44,"24,25"
vib_new_850,5961,50x50,0.34,N/A,N/A,N/A,N/A,104565,1.47946,4.48402,2.37152e+07,2.37152,4.77537,0.6,"22,26"
vib_new_624,5961,50x50,0.34,N/A,N/A,N/A,N/A,100447,1.47946,4.48402,3.24163e+07,3.24163,4.73573,0.4,"26,30"
vib_new_120,5961,50x50,0.34,N/A,N/A,N/A,N/A,96358,1.47946,4.48402,2.56905e+07,2.56905,4.58324,0.5,"22,30"
vib_new_750,5961,50x50,0.34,N/A,N/A,N/A,N/A,107427,1.47946,4.48402,2.38367e+07,2.38367,4.89953,0.54,"26,26"
vib_new_553,5961,50x50,0.34,N/A,N/A,N/A,N/A,116651,1.47946,4.48402,2.56211e+07,2.56211,5.02652,0.53,"30,27"
vib_new_1184,5961,50x50,0.34,N/A,N/A,N/A,N/A,159437,1.47946,4.48402,2.81640e+07,2.81640,5.73715,0.64,"28,29"
vib_new_145,5961,50x50,0.34,N/A,N/A,N/A,N/A,103926,1.47946,4.48402,3.48137e+07,3.48137,4.82766,0.41,"22,32"
vib_new_1361,5961,50x50,0.34,N/A,N/A,N/A,N/A,96448,1.47946,4.48402,3.07815e+07,3.07815,4.73977,0.41,"19,25"
vib_new_461,5961,50x50,0.34,N/A,N/A,N/A,N/A,96885,1.47946,4.48402,3.26816e+07,3.26816,4.85897,0.39,"24,31"
vib_new_746,5961,50x50,0.34,N/A,N/A,N/A,N/A,142449,1.47946,4.48402,2.27907e+07,2.27907,4.85135,0.66,"24,21"
vib_new_112,5961,50x50,0.34,N/A,N/A,N/A,N/A,207007,1.47946,4.48402,2.50029e+07,2.50029,7.03133,0.76,"19,22"
vib_new_89,5961,50x50,0.34,N/A,N/A,N/A,N/A,99138,1.47946,4.48402,3.10359e+07,3.10359,5.41468,0.55,"23,23"
vib_new_106,5961,50x50,0.34,N/A,N/A,N/A,N/A,99344,1.47946,4.48402,2.46650e+07,2.46650,4.65874,0.54,"26,23"
vib_new_148,5961,50x50,0.34,N/A,N/A,N/A,N/A,115562,1.47946,4.48402,2.99149e+07,2.99149,5.32638,0.69,"22,15"
vib_new_467,5961,50x50,0.34,N/A,N/A,N/A,N/A,127523,1.47946,4.48402,2.32185e+07,2.32185,4.73853,0.61,"20,27"
vib_new_1462,5961,50x50,0.34,N/A,N/A,N/A,N/A,88229,1.47946,4.48402,3.50292e+07,3.50292,5.1309,0.44,"24,21"
vib_new_92,5961,50x50,0.34,N/A,N/A,N/A,N/A,112194,1.47946,4.48402,2.68895e+07,2.68895,4.8986,0.54,"16,24"
vib_new_1238,5961,50x50,0.34,N/A,N/A,N/A,N/A,89118,1.47946,4.48402,2.66520e+07,2.66520,4.86029,0.52,"28,19"
vib_new_374,5961,50x50,0.34,N/A,N/A,N/A,N/A,135084,1.47946,4.48402,2.76681e+07,2.76681,4.75153,0.54,"21,20"
vib_new_987,5961,50x50,0.34,N/A,N/A,N/A,N/A,85953,1.47946,4.48402,2.59526e+07,2.59526,4.69457,0.5,"23,28"
vib_new_1491,5961,50x50,0.34,N/A,N/A,N/A,N/A,92927,1.47946,4.48402,3.19650e+07,3.19650,4.51343,0.45,"23,16"
vib_new_1490,5961,50x50,0.34,N/A,N/A,N/A,N/A,100030,1.47946,4.48402,3.17415e+07,3.17415,5.17837,0.41,"25,21"
vib_new_873,5961,50x50,0.34,N/A,N/A,N/A,N/A,120812,1.47946,4.48402,3.11159e+07,3.11159,5.27155,0.58,"24,13"
vib_new_625,5961,50x50,0.34,N/A,N/A,N/A,N/A,157396,1.47946,4.48402,2.49040e+07,2.49040,5.91439,0.75,"29,22"
vib_new_1024,5961,50x50,0.34,N/A,N/A,N/A,N/A,91177,1.47946,4.48402,2.65348e+07,2.65348,4.79836,0.49,"15,26"
vib_new_653,5961,50x50,0.34,N/A,N/A,N/A,N/A,104117,1.47946,4.48402,2.26961e+07,2.26961,4.86433,0.55,"23,22"
vib_new_674,5961,50x50,0.34,N/A,N/A,N/A,N/A,93701,1.47946,4.48402,2.41110e+07,2.41110,4.80851,0.58,"25,26"
vib_new_977,5961,50x50,0.34,N/A,N/A,N/A,N/A,89042,1.47946,4.48402,3.22863e+07,3.22863,4.63868,0.34,"22,37"
vib_new_266,5961,50x50,0.34,N/A,N/A,N/A,N/A,90903,1.47946,4.48402,2.94934e+07,2.94934,4.67579,0.41,"22,21"
vib_new_40,5961,50x50,0.34,N/A,N/A,N/A,N/A,115589,1.47946,4.48402,2.47954e+07,2.47954,4.84959,0.63,"22,22"
vib_new_458,5961,50x50,0.34,N/A,N/A,N/A,N/A,98783,1.47946,4.48402,2.51814e+07,2.51814,4.75195,0.57,"20,28"
vib_new_885,5961,50x50,0.34,N/A,N/A,N/A,N/A,103193,1.47946,4.48402,2.43979e+07,2.43979,5.0568,0.6,"23,20"
vib_new_995,5961,50x50,0.34,N/A,N/A,N/A,N/A,94466,1.47946,4.48402,2.93327e+07,2.93327,4.77022,0.52,"26,17"
vib_new_1042,5961,50x50,0.34,N/A,N/A,N/A,N/A,155111,1.47946,4.48402,3.05788e+07,3.05788,6.04091,0.55,"21,26"
vib_new_347,5961,50x50,0.34,N/A,N/A,N/A,N/A,104981,1.47946,4.48402,3.03172e+07,3.03172,4.75589,0.42,"25,29"
vib_new_960,5961,50x50,0.34,N/A,N/A,N/A,N/A,92539,1.47946,4.48402,3.81256e+07,3.81256,4.76295,0.43,"23,25"
vib_new_284,5961,50x50,0.34,N/A,N/A,N/A,N/A,102369,1.47946,4.48402,2.63710e+07,2.63710,4.71053,0.45,"28,30"
vib_new_260,5961,50x50,0.34,N/A,N/A,N/A,N/A,112274,1.47946,4.48402,2.59596e+07,2.59596,5.21425,0.56,"24,22"
vib_new_386,5961,50x50,0.34,N/A,N/A,N/A,N/A,102896,1.47946,4.48402,3.30862e+07,3.30862,4.75809,0.51,"26,31"
vib_new_1486,5961,50x50,0.34,N/A,N/A,N/A,N/A,92099,1.47946,4.48402,2.94495e+07,2.94495,4.80434,0.46,"24,29"
vib_new_51,5961,50x50,0.34,N/A,N/A,N/A,N/A,129101,1.47946,4.48402,2.02855e+07,2.02855,4.78453,0.64,"20,21"
vib_new_472,5961,50x50,0.34,N/A,N/A,N/A,N/A,80317,1.47946,4.48402,3.48077e+07,3.48077,4.66149,0.46,"23,7"
vib_new_611,5961,50x50,0.34,N/A,N/A,N/A,N/A,96655,1.47946,4.48402,2.61576e+07,2.61576,4.68837,0.49,"23,14"
vib_new_1200,5961,50x50,0.34,N/A,N/A,N/A,N/A,90382,1.47946,4.48402,2.61581e+07,2.61581,4.81676,0.5,"33,23"
vib_new_1075,5961,50x50,0.34,N/A,N/A,N/A,N/A,125212,1.47946,4.48402,2.12753e+07,2.12753,4.73615,0.61,"23,23"
vib_new_688,5961,50x50,0.34,N/A,N/A,N/A,N/A,90537,1.47946,4.48402,2.66749e+07,2.66749,5.07301,0.57,"26,28"
vib_new_935,5961,50x50,0.34,N/A,N/A,N/A,N/A,105666,1.47946,4.48402,3.39819e+07,3.39819,4.93409,0.45,"24,27"
vib_new_52,5961,50x50,0.34,N/A,N/A,N/A,N/A,111303,1.47946,4.48402,2.42302e+07,2.42302,4.61761,0.56,"26,20"
vib_new_559,5961,50x50,0.34,N/A,N/A,N/A,N/A,103272,1.47946,4.48402,2.22827e+07,2.22827,4.68495,0.54,"19,22"
vib_new_950,5961,50x50,0.34,N/A,N/A,N/A,N/A,139624,1.47946,4.48402,2.33844e+07,2.33844,5.5178,0.7,"30,25"
