Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_88,481,50x50,0.05,N/A,N/A,N/A,N/A,13708,1.47946,5.37532,2.79766e+07,2.79766,16.8107,0.36,"19,22"
vib_new_1479,481,50x50,0.05,N/A,N/A,N/A,N/A,16498,1.47946,5.37532,2.75689e+07,2.75689,16.968,0.33,"20,22"
vib_new_808,481,50x50,0.05,N/A,N/A,N/A,N/A,18242,1.47946,5.37532,2.15545e+07,2.15545,16.7314,0.46,"17,20"
vib_new_1404,481,50x50,0.05,N/A,N/A,N/A,N/A,12858,1.47946,5.37532,2.54591e+07,2.54591,16.735,0.41,"27,24"
vib_new_1076,481,50x50,0.05,N/A,N/A,N/A,N/A,13099,1.47946,5.37532,3.22550e+07,3.22550,16.6808,0.37,"18,20"
vib_new_811,481,50x50,0.05,N/A,N/A,N/A,N/A,14625,1.47946,5.37532,2.23330e+07,2.23330,16.903,0.4,"18,28"
vib_new_1219,481,50x50,0.05,N/A,N/A,N/A,N/A,12871,1.47946,5.37532,3.49903e+07,3.49903,16.8565,0.29,"26,19"
vib_new_1409,481,50x50,0.05,N/A,N/A,N/A,N/A,15025,1.47946,5.37532,2.29636e+07,2.29636,16.7577,0.45,"28,23"
vib_new_136,481,50x50,0.05,N/A,N/A,N/A,N/A,14468,1.47946,5.37532,2.77793e+07,2.77793,16.7941,0.35,"27,23"
vib_new_794,481,50x50,0.05,N/A,N/A,N/A,N/A,15475,1.47946,5.37532,2.85417e+07,2.85417,16.6532,0.34,"25,24"
vib_new_918,481,50x50,0.05,N/A,N/A,N/A,N/A,14479,1.47946,5.37532,3.22463e+07,3.22463,16.3994,0.26,"28,23"
vib_new_568,481,50x50,0.05,N/A,N/A,N/A,N/A,16406,1.47946,5.37532,2.02506e+07,2.02506,17.5135,0.42,"19,20"
vib_new_1425,481,50x50,0.05,N/A,N/A,N/A,N/A,14184,1.47946,5.37532,3.44750e+07,3.44750,17.0753,0.31,"22,20"
vib_new_713,481,50x50,0.05,N/A,N/A,N/A,N/A,14522,1.47946,5.37532,3.07745e+07,3.07745,17.1246,0.36,"24,21"
vib_new_391,481,50x50,0.05,N/A,N/A,N/A,N/A,15124,1.47946,5.37532,3.07683e+07,3.07683,17.0866,0.3,"21,24"
vib_new_1481,481,50x50,0.05,N/A,N/A,N/A,N/A,15088,1.47946,5.37532,2.69665e+07,2.69665,16.8434,0.47,"28,23"
vib_new_852,481,50x50,0.05,N/A,N/A,N/A,N/A,13764,1.47946,5.37532,2.60784e+07,2.60784,17.0231,0.35,"23,21"
vib_new_1422,481,50x50,0.05,N/A,N/A,N/A,N/A,16007,1.47946,5.37532,2.52389e+07,2.52389,16.7334,0.29,"28,26"
vib_new_34,481,50x50,0.05,N/A,N/A,N/A,N/A,16627,1.47946,5.37532,2.28416e+07,2.28416,17.6009,0.46,"27,23"
vib_new_45,481,50x50,0.05,N/A,N/A,N/A,N/A,23988,1.47946,5.37532,2.06187e+07,2.06187,19.2148,0.52,"19,22"
vib_new_671,481,50x50,0.05,N/A,N/A,N/A,N/A,16170,1.47946,5.37532,2.04622e+07,2.04622,16.6328,0.42,"26,20"
vib_new_154,481,50x50,0.05,N/A,N/A,N/A,N/A,15563,1.47946,5.37532,3.07859e+07,3.07859,16.7546,0.32,"27,23"
vib_new_717,481,50x50,0.05,N/A,N/A,N/A,N/A,16809,1.47946,5.37532,2.25212e+07,2.25212,16.7035,0.39,"26,25"
vib_new_819,481,50x50,0.05,N/A,N/A,N/A,N/A,12131,1.47946,5.37532,4.11676e+07,4.11676,17.1082,0.27,"23,19"
vib_new_1233,481,50x50,0.05,N/A,N/A,N/A,N/A,17610,1.47946,5.37532,2.87214e+07,2.87214,17.121,0.38,"22,23"
vib_new_924,481,50x50,0.05,N/A,N/A,N/A,N/A,13146,1.47946,5.37532,3.60474e+07,3.60474,17.1356,0.29,"18,23"
vib_new_634,481,50x50,0.05,N/A,N/A,N/A,N/A,12749,1.47946,5.37532,3.67107e+07,3.67107,16.6982,0.29,"18,20"
vib_new_394,481,50x50,0.05,N/A,N/A,N/A,N/A,13241,1.47946,5.37532,3.19829e+07,3.19829,16.7996,0.31,"19,24"
vib_new_641,481,50x50,0.05,N/A,N/A,N/A,N/A,13259,1.47946,5.37532,2.19376e+07,2.19376,16.6667,0.36,"27,25"
vib_new_775,481,50x50,0.05,N/A,N/A,N/A,N/A,14846,1.47946,5.37532,2.77036e+07,2.77036,16.4559,0.31,"28,26"
vib_new_1403,481,50x50,0.05,N/A,N/A,N/A,N/A,22853,1.47946,5.37532,2.40648e+07,2.40648,17.4093,0.43,"18,26"
vib_new_1378,481,50x50,0.05,N/A,N/A,N/A,N/A,17884,1.47946,5.37532,2.27972e+07,2.27972,16.7553,0.32,"19,28"
vib_new_58,481,50x50,0.05,N/A,N/A,N/A,N/A,17113,1.47946,5.37532,2.25359e+07,2.25359,16.7093,0.51,"27,20"
vib_new_534,481,50x50,0.05,N/A,N/A,N/A,N/A,16772,1.47946,5.37532,2.82591e+07,2.82591,17.3597,0.42,"27,21"
vib_new_858,481,50x50,0.05,N/A,N/A,N/A,N/A,13810,1.47946,5.37532,3.72020e+07,3.72020,17.113,0.31,"25,20"
vib_new_246,481,50x50,0.05,N/A,N/A,N/A,N/A,13688,1.47946,5.37532,2.52541e+07,2.52541,16.8163,0.32,"23,20"
vib_new_864,481,50x50,0.05,N/A,N/A,N/A,N/A,14015,1.47946,5.37532,2.69394e+07,2.69394,16.7217,0.32,"30,24"
vib_new_929,481,50x50,0.05,N/A,N/A,N/A,N/A,17842,1.47946,5.37532,2.15569e+07,2.15569,16.9414,0.5,"29,24"
