Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_120,124,50x50,0.04,N/A,N/A,N/A,N/A,1280,1.47946,4.48226,2.56905e+07,2.56905,1.44452,0.15,"28,2"
vib_new_750,124,50x50,0.04,N/A,N/A,N/A,N/A,1049,1.47946,4.48226,2.38367e+07,2.38367,1.53709,0.15,"26,2"
vib_new_553,124,50x50,0.04,N/A,N/A,N/A,N/A,1908,1.47946,4.48226,2.56211e+07,2.56211,1.8771,0.093,"22,5"
vib_new_1184,124,50x50,0.04,N/A,N/A,N/A,N/A,2845,1.47946,4.48226,2.81640e+07,2.81640,2.03356,0.19,"26,5"
vib_new_145,124,50x50,0.04,N/A,N/A,N/A,N/A,2552,1.47946,4.48226,3.48137e+07,3.48137,1.93483,0.1,"32,13"
vib_new_524,124,50x50,0.04,N/A,N/A,N/A,N/A,3542,1.47946,4.48226,1.90181e+07,1.90181,2.17956,0.14,"26,12"
vib_new_1361,124,50x50,0.04,N/A,N/A,N/A,N/A,2506,1.47946,4.48226,3.07815e+07,3.07815,2.317,0.1,"28,10"
vib_new_461,124,50x50,0.04,N/A,N/A,N/A,N/A,2185,1.47946,4.48226,3.26816e+07,3.26816,2.21181,0.08,"28,6"
vib_new_746,124,50x50,0.04,N/A,N/A,N/A,N/A,2570,1.47946,4.48226,2.27907e+07,2.27907,2.64629,0.2,"25,2"
vib_new_112,124,50x50,0.04,N/A,N/A,N/A,N/A,2783,1.47946,4.48226,2.50029e+07,2.50029,2.23105,0.23,"28,10"
vib_new_89,124,50x50,0.04,N/A,N/A,N/A,N/A,1945,1.47946,4.48226,3.10359e+07,3.10359,2.96603,0.16,"28,5"
vib_new_106,124,50x50,0.04,N/A,N/A,N/A,N/A,2353,1.47946,4.48226,2.46650e+07,2.46650,2.11212,0.19,"27,8"
vib_new_148,124,50x50,0.04,N/A,N/A,N/A,N/A,2340,1.47946,4.48226,2.99149e+07,2.99149,2.25186,0.22,"27,11"
vib_new_467,124,50x50,0.04,N/A,N/A,N/A,N/A,2950,1.47946,4.48226,2.32185e+07,2.32185,2.15378,0.093,"27,6"
vib_new_967,124,50x50,0.04,N/A,N/A,N/A,N/A,2998,1.47946,4.48226,2.62219e+07,2.62219,2.11489,0.19,"25,12"
vib_new_1462,124,50x50,0.04,N/A,N/A,N/A,N/A,1172,1.47946,4.48226,3.50292e+07,3.50292,2.18314,0.1,"27,1"
vib_new_92,124,50x50,0.04,N/A,N/A,N/A,N/A,2054,1.47946,4.48226,2.68895e+07,2.68895,1.89776,0.18,"25,12"
vib_new_959,124,50x50,0.04,N/A,N/A,N/A,N/A,3309,1.47946,4.48226,1.88568e+07,1.88568,2.04661,0.11,"27,25"
vib_new_1238,124,50x50,0.04,N/A,N/A,N/A,N/A,2070,1.47946,4.48226,2.66520e+07,2.66520,2.37696,0.13,"25,15"
vib_new_374,124,50x50,0.04,N/A,N/A,N/A,N/A,2301,1.47946,4.48226,2.76681e+07,2.76681,3.37955,0.096,"29,12"
vib_new_987,124,50x50,0.04,N/A,N/A,N/A,N/A,2270,1.47946,4.48226,2.59526e+07,2.59526,1.94246,0.17,"28,15"
vib_new_1491,124,50x50,0.04,N/A,N/A,N/A,N/A,2381,1.47946,4.48226,3.19650e+07,3.19650,2.89517,0.16,"26,9"
vib_new_1490,124,50x50,0.04,N/A,N/A,N/A,N/A,2318,1.47946,4.48226,3.17415e+07,3.17415,2.46005,0.12,"27,10"
vib_new_873,124,50x50,0.04,N/A,N/A,N/A,N/A,2405,1.47946,4.48226,3.11159e+07,3.11159,1.68529,0.15,"28,10"
vib_new_625,124,50x50,0.04,N/A,N/A,N/A,N/A,2963,1.47946,4.48226,2.49040e+07,2.49040,1.98322,0.17,"27,7"
vib_new_1024,124,50x50,0.04,N/A,N/A,N/A,N/A,2424,1.47946,4.48226,2.65348e+07,2.65348,2.00072,0.14,"33,31"
vib_new_653,124,50x50,0.04,N/A,N/A,N/A,N/A,1810,1.47946,4.48226,2.26961e+07,2.26961,2.28048,0.12,"31,7"
vib_new_674,124,50x50,0.04,N/A,N/A,N/A,N/A,1588,1.47946,4.48226,2.41110e+07,2.41110,1.69612,0.14,"27,4"
vib_new_977,124,50x50,0.04,N/A,N/A,N/A,N/A,1598,1.47946,4.48226,3.22863e+07,3.22863,1.5895,0.098,"25,13"
vib_new_266,124,50x50,0.04,N/A,N/A,N/A,N/A,2102,1.47946,4.48226,2.94934e+07,2.94934,4.97549,0.12,"26,5"
vib_new_40,124,50x50,0.04,N/A,N/A,N/A,N/A,2550,1.47946,4.48226,2.47954e+07,2.47954,2.21459,0.15,"25,11"
vib_new_458,124,50x50,0.04,N/A,N/A,N/A,N/A,2304,1.47946,4.48226,2.51814e+07,2.51814,2.17628,0.14,"32,31"
vib_new_885,124,50x50,0.04,N/A,N/A,N/A,N/A,1806,1.47946,4.48226,2.43979e+07,2.43979,2.0888,0.16,"25,1"
vib_new_1257,124,50x50,0.04,N/A,N/A,N/A,N/A,2341,1.47946,4.48226,1.80547e+07,1.80547,2.11254,0.17,"27,9"
vib_new_995,124,50x50,0.04,N/A,N/A,N/A,N/A,1442,1.47946,4.48226,2.93327e+07,2.93327,1.55189,0.18,"25,2"
vib_new_1042,124,50x50,0.04,N/A,N/A,N/A,N/A,2415,1.47946,4.48226,3.05788e+07,3.05788,2.1146,0.2,"25,9"
vib_new_347,124,50x50,0.04,N/A,N/A,N/A,N/A,2397,1.47946,4.48226,3.03172e+07,3.03172,2.01562,0.088,"26,10"
