Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1191,311,50x50,0.03,N/A,N/A,N/A,N/A,13441,1.47946,4.24355,2.21790e+07,2.21790,12.5985,0.4,"17,25"
vib_new_697,311,50x50,0.03,N/A,N/A,N/A,N/A,11351,1.47946,4.24355,2.16494e+07,2.16494,12.7591,0.33,"15,28"
vib_new_631,311,50x50,0.03,N/A,N/A,N/A,N/A,13254,1.47946,4.24355,2.10496e+07,2.10496,12.5779,0.3,"16,32"
vib_new_777,311,50x50,0.03,N/A,N/A,N/A,N/A,11087,1.47946,4.24355,3.06605e+07,3.06605,12.3965,0.31,"19,27"
vib_new_1183,311,50x50,0.03,N/A,N/A,N/A,N/A,13207,1.47946,4.24355,2.40984e+07,2.40984,12.9512,0.49,"17,27"
vib_new_178,311,50x50,0.03,N/A,N/A,N/A,N/A,16777,1.47946,4.24355,1.97006e+07,1.97006,14.3017,0.56,"15,28"
vib_new_199,311,50x50,0.03,N/A,N/A,N/A,N/A,10293,1.47946,4.24355,3.81188e+07,3.81188,12.5518,0.33,"19,24"
vib_new_229,311,50x50,0.03,N/A,N/A,N/A,N/A,12136,1.47946,4.24355,3.24736e+07,3.24736,12.729,0.3,"19,28"
vib_new_8,311,50x50,0.03,N/A,N/A,N/A,N/A,8702,1.47946,4.24355,2.71559e+07,2.71559,12.5476,0.28,"19,24"
vib_new_192,311,50x50,0.03,N/A,N/A,N/A,N/A,12955,1.47946,4.24355,2.41892e+07,2.41892,13.1589,0.38,"19,27"
vib_new_1112,311,50x50,0.03,N/A,N/A,N/A,N/A,10777,1.47946,4.24355,2.74612e+07,2.74612,12.5693,0.23,"18,22"
vib_new_1117,311,50x50,0.03,N/A,N/A,N/A,N/A,9540,1.47946,4.24355,2.74080e+07,2.74080,12.4525,0.27,"19,28"
vib_new_1136,311,50x50,0.03,N/A,N/A,N/A,N/A,9468,1.47946,4.24355,2.67201e+07,2.67201,12.5963,0.34,"22,28"
vib_new_365,311,50x50,0.03,N/A,N/A,N/A,N/A,11408,1.47946,4.24355,1.96806e+07,1.96806,12.8083,0.43,"18,28"
vib_new_693,311,50x50,0.03,N/A,N/A,N/A,N/A,8727,1.47946,4.24355,2.74953e+07,2.74953,12.2074,0.29,"18,28"
vib_new_341,311,50x50,0.03,N/A,N/A,N/A,N/A,11754,1.47946,4.24355,2.97166e+07,2.97166,12.6351,0.33,"18,28"
vib_new_256,311,50x50,0.03,N/A,N/A,N/A,N/A,9592,1.47946,4.24355,2.77008e+07,2.77008,12.6259,0.33,"22,25"
vib_new_685,311,50x50,0.03,N/A,N/A,N/A,N/A,11163,1.47946,4.24355,3.12347e+07,3.12347,12.7987,0.35,"19,28"
vib_new_1342,311,50x50,0.03,N/A,N/A,N/A,N/A,12131,1.47946,4.24355,2.27784e+07,2.27784,13.2332,0.39,"17,25"
vib_new_1070,311,50x50,0.03,N/A,N/A,N/A,N/A,10502,1.47946,4.24355,2.46582e+07,2.46582,12.4475,0.22,"19,26"
vib_new_931,311,50x50,0.03,N/A,N/A,N/A,N/A,11549,1.47946,4.24355,2.84247e+07,2.84247,12.7148,0.44,"19,28"
vib_new_705,311,50x50,0.03,N/A,N/A,N/A,N/A,12169,1.47946,4.24355,2.03767e+07,2.03767,12.5076,0.46,"16,28"
vib_new_380,311,50x50,0.03,N/A,N/A,N/A,N/A,8992,1.47946,4.24355,3.23819e+07,3.23819,12.2458,0.27,"19,28"
vib_new_275,311,50x50,0.03,N/A,N/A,N/A,N/A,9542,1.47946,4.24355,2.52221e+07,2.52221,12.5055,0.38,"18,24"
vib_new_908,311,50x50,0.03,N/A,N/A,N/A,N/A,16964,1.47946,4.24355,2.46039e+07,2.46039,13.5271,0.38,"19,27"
vib_new_742,311,50x50,0.03,N/A,N/A,N/A,N/A,10326,1.47946,4.24355,2.78926e+07,2.78926,12.1307,0.28,"13,24"
vib_new_1036,311,50x50,0.03,N/A,N/A,N/A,N/A,9475,1.47946,4.24355,3.07654e+07,3.07654,12.3894,0.29,"13,24"
vib_new_1211,311,50x50,0.03,N/A,N/A,N/A,N/A,8968,1.47946,4.24355,3.07367e+07,3.07367,12.1827,0.31,"19,24"
vib_new_88,311,50x50,0.03,N/A,N/A,N/A,N/A,9413,1.47946,4.24355,2.79766e+07,2.79766,12.471,0.33,"22,24"
vib_new_1479,311,50x50,0.03,N/A,N/A,N/A,N/A,12050,1.47946,4.24355,2.75689e+07,2.75689,12.5507,0.29,"21,23"
vib_new_808,311,50x50,0.03,N/A,N/A,N/A,N/A,12178,1.47946,4.24355,2.15545e+07,2.15545,12.4897,0.38,"17,28"
vib_new_1404,311,50x50,0.03,N/A,N/A,N/A,N/A,8343,1.47946,4.24355,2.54591e+07,2.54591,12.2844,0.38,"18,28"
vib_new_1076,311,50x50,0.03,N/A,N/A,N/A,N/A,8840,1.47946,4.24355,3.22550e+07,3.22550,12.2483,0.34,"17,28"
vib_new_811,311,50x50,0.03,N/A,N/A,N/A,N/A,8909,1.47946,4.24355,2.23330e+07,2.23330,12.5402,0.33,"16,27"
vib_new_1219,311,50x50,0.03,N/A,N/A,N/A,N/A,8531,1.47946,4.24355,3.49903e+07,3.49903,12.0791,0.26,"18,24"
vib_new_1409,311,50x50,0.03,N/A,N/A,N/A,N/A,9919,1.47946,4.24355,2.29636e+07,2.29636,12.7996,0.44,"18,28"
vib_new_136,311,50x50,0.03,N/A,N/A,N/A,N/A,9143,1.47946,4.24355,2.77793e+07,2.77793,12.3807,0.24,"19,27"
vib_new_794,311,50x50,0.03,N/A,N/A,N/A,N/A,10193,1.47946,4.24355,2.85417e+07,2.85417,12.5283,0.38,"16,28"
vib_new_918,311,50x50,0.03,N/A,N/A,N/A,N/A,10168,1.47946,4.24355,3.22463e+07,3.22463,12.3283,0.28,"18,28"
vib_new_568,311,50x50,0.03,N/A,N/A,N/A,N/A,10972,1.47946,4.24355,2.02506e+07,2.02506,12.7254,0.37,"16,24"
vib_new_1425,311,50x50,0.03,N/A,N/A,N/A,N/A,12181,1.47946,4.24355,3.44750e+07,3.44750,12.6029,0.36,"28,29"
vib_new_713,311,50x50,0.03,N/A,N/A,N/A,N/A,10826,1.47946,4.24355,3.07745e+07,3.07745,12.5626,0.28,"19,28"
vib_new_391,311,50x50,0.03,N/A,N/A,N/A,N/A,10183,1.47946,4.24355,3.07683e+07,3.07683,12.572,0.36,"13,28"
vib_new_1481,311,50x50,0.03,N/A,N/A,N/A,N/A,10016,1.47946,4.24355,2.69665e+07,2.69665,12.7115,0.35,"21,24"
vib_new_852,311,50x50,0.03,N/A,N/A,N/A,N/A,9643,1.47946,4.24355,2.60784e+07,2.60784,12.2864,0.32,"19,25"
vib_new_1422,311,50x50,0.03,N/A,N/A,N/A,N/A,10072,1.47946,4.24355,2.52389e+07,2.52389,12.5234,0.23,"19,24"
vib_new_34,311,50x50,0.03,N/A,N/A,N/A,N/A,12282,1.47946,4.24355,2.28416e+07,2.28416,13.0907,0.47,"22,28"
vib_new_671,311,50x50,0.03,N/A,N/A,N/A,N/A,11594,1.47946,4.24355,2.04622e+07,2.04622,12.3613,0.48,"19,26"
vib_new_154,311,50x50,0.03,N/A,N/A,N/A,N/A,10674,1.47946,4.24355,3.07859e+07,3.07859,12.289,0.29,"19,23"
vib_new_717,311,50x50,0.03,N/A,N/A,N/A,N/A,11041,1.47946,4.24355,2.25212e+07,2.25212,12.3065,0.39,"18,28"
vib_new_819,311,50x50,0.03,N/A,N/A,N/A,N/A,7890,1.47946,4.24355,4.11676e+07,4.11676,12.5008,0.24,"13,28"
vib_new_1233,311,50x50,0.03,N/A,N/A,N/A,N/A,12082,1.47946,4.24355,2.87214e+07,2.87214,13.0515,0.27,"16,31"
vib_new_924,311,50x50,0.03,N/A,N/A,N/A,N/A,8765,1.47946,4.24355,3.60474e+07,3.60474,12.6034,0.27,"17,24"
vib_new_634,311,50x50,0.03,N/A,N/A,N/A,N/A,8355,1.47946,4.24355,3.67107e+07,3.67107,12.1782,0.28,"17,28"
vib_new_394,311,50x50,0.03,N/A,N/A,N/A,N/A,8425,1.47946,4.24355,3.19829e+07,3.19829,12.4698,0.35,"16,24"
vib_new_641,311,50x50,0.03,N/A,N/A,N/A,N/A,9109,1.47946,4.24355,2.19376e+07,2.19376,12.5343,0.31,"22,26"
vib_new_775,311,50x50,0.03,N/A,N/A,N/A,N/A,10931,1.47946,4.24355,2.77036e+07,2.77036,12.1244,0.29,"18,23"
vib_new_1403,311,50x50,0.03,N/A,N/A,N/A,N/A,14612,1.47946,4.24355,2.40648e+07,2.40648,13.3363,0.4,"16,29"
vib_new_1378,311,50x50,0.03,N/A,N/A,N/A,N/A,12276,1.47946,4.24355,2.27972e+07,2.27972,12.7715,0.34,"19,28"
vib_new_58,311,50x50,0.03,N/A,N/A,N/A,N/A,12069,1.47946,4.24355,2.25359e+07,2.25359,12.2415,0.37,"18,29"
vib_new_534,311,50x50,0.03,N/A,N/A,N/A,N/A,11565,1.47946,4.24355,2.82591e+07,2.82591,12.7739,0.35,"16,26"
vib_new_858,311,50x50,0.03,N/A,N/A,N/A,N/A,9538,1.47946,4.24355,3.72020e+07,3.72020,12.6231,0.34,"19,27"
vib_new_246,311,50x50,0.03,N/A,N/A,N/A,N/A,9205,1.47946,4.24355,2.52541e+07,2.52541,12.5175,0.3,"15,27"
vib_new_864,311,50x50,0.03,N/A,N/A,N/A,N/A,9073,1.47946,4.24355,2.69394e+07,2.69394,12.3812,0.32,"17,26"
vib_new_929,311,50x50,0.03,N/A,N/A,N/A,N/A,11667,1.47946,4.24355,2.15569e+07,2.15569,12.5652,0.45,"17,26"
vib_new_1301,311,50x50,0.03,N/A,N/A,N/A,N/A,10692,1.47946,4.24355,2.87074e+07,2.87074,12.4527,0.29,"18,23"
vib_new_850,311,50x50,0.03,N/A,N/A,N/A,N/A,9861,1.47946,4.24355,2.37152e+07,2.37152,12.6641,0.42,"18,25"
vib_new_624,311,50x50,0.03,N/A,N/A,N/A,N/A,10355,1.47946,4.24355,3.24163e+07,3.24163,12.2805,0.32,"18,24"
vib_new_120,311,50x50,0.03,N/A,N/A,N/A,N/A,8594,1.47946,4.24355,2.56905e+07,2.56905,12.188,0.35,"17,27"
vib_new_750,311,50x50,0.03,N/A,N/A,N/A,N/A,9978,1.47946,4.24355,2.38367e+07,2.38367,12.4871,0.32,"16,25"
vib_new_553,311,50x50,0.03,N/A,N/A,N/A,N/A,10175,1.47946,4.24355,2.56211e+07,2.56211,12.356,0.32,"18,24"
vib_new_1184,311,50x50,0.03,N/A,N/A,N/A,N/A,11857,1.47946,4.24355,2.81640e+07,2.81640,12.9378,0.43,"16,28"
vib_new_145,311,50x50,0.03,N/A,N/A,N/A,N/A,9654,1.47946,4.24355,3.48137e+07,3.48137,12.6964,0.23,"16,26"
vib_new_524,311,50x50,0.03,N/A,N/A,N/A,N/A,13880,1.47946,4.24355,1.90181e+07,1.90181,12.6773,0.38,"17,26"
vib_new_1361,311,50x50,0.03,N/A,N/A,N/A,N/A,9137,1.47946,4.24355,3.07815e+07,3.07815,12.5085,0.28,"24,26"
vib_new_461,311,50x50,0.03,N/A,N/A,N/A,N/A,9578,1.47946,4.24355,3.26816e+07,3.26816,12.4222,0.29,"19,26"
vib_new_746,311,50x50,0.03,N/A,N/A,N/A,N/A,12393,1.47946,4.24355,2.27907e+07,2.27907,12.8333,0.34,"19,28"
vib_new_112,311,50x50,0.03,N/A,N/A,N/A,N/A,14971,1.47946,4.24355,2.50029e+07,2.50029,12.7156,0.42,"19,28"
vib_new_89,311,50x50,0.03,N/A,N/A,N/A,N/A,10385,1.47946,4.24355,3.10359e+07,3.10359,13.1029,0.43,"19,20"
vib_new_106,311,50x50,0.03,N/A,N/A,N/A,N/A,10011,1.47946,4.24355,2.46650e+07,2.46650,12.4466,0.31,"18,32"
vib_new_148,311,50x50,0.03,N/A,N/A,N/A,N/A,10191,1.47946,4.24355,2.99149e+07,2.99149,12.8405,0.55,"18,24"
vib_new_467,311,50x50,0.03,N/A,N/A,N/A,N/A,10166,1.47946,4.24355,2.32185e+07,2.32185,12.475,0.31,"16,26"
vib_new_967,311,50x50,0.03,N/A,N/A,N/A,N/A,16376,1.47946,4.24355,2.62219e+07,2.62219,13.3778,0.35,"16,31"
vib_new_1462,311,50x50,0.03,N/A,N/A,N/A,N/A,8814,1.47946,4.24355,3.50292e+07,3.50292,12.3323,0.33,"13,25"
vib_new_92,311,50x50,0.03,N/A,N/A,N/A,N/A,10532,1.47946,4.24355,2.68895e+07,2.68895,12.5745,0.35,"16,25"
vib_new_959,311,50x50,0.03,N/A,N/A,N/A,N/A,15514,1.47946,4.24355,1.88568e+07,1.88568,12.5568,0.47,"28,28"
vib_new_1238,311,50x50,0.03,N/A,N/A,N/A,N/A,8587,1.47946,4.24355,2.66520e+07,2.66520,12.5839,0.4,"16,28"
vib_new_374,311,50x50,0.03,N/A,N/A,N/A,N/A,11937,1.47946,4.24355,2.76681e+07,2.76681,12.4669,0.34,"27,28"
vib_new_987,311,50x50,0.03,N/A,N/A,N/A,N/A,8548,1.47946,4.24355,2.59526e+07,2.59526,12.4381,0.44,"17,28"
vib_new_1491,311,50x50,0.03,N/A,N/A,N/A,N/A,9879,1.47946,4.24355,3.19650e+07,3.19650,12.3986,0.29,"18,24"
vib_new_1490,311,50x50,0.03,N/A,N/A,N/A,N/A,10031,1.47946,4.24355,3.17415e+07,3.17415,12.6734,0.3,"16,26"
vib_new_873,311,50x50,0.03,N/A,N/A,N/A,N/A,11438,1.47946,4.24355,3.11159e+07,3.11159,12.923,0.41,"19,24"
vib_new_625,311,50x50,0.03,N/A,N/A,N/A,N/A,11740,1.47946,4.24355,2.49040e+07,2.49040,12.9907,0.45,"13,28"
vib_new_1024,311,50x50,0.03,N/A,N/A,N/A,N/A,10232,1.47946,4.24355,2.65348e+07,2.65348,12.1208,0.33,"18,23"
vib_new_653,311,50x50,0.03,N/A,N/A,N/A,N/A,9928,1.47946,4.24355,2.26961e+07,2.26961,12.4117,0.36,"17,28"
vib_new_674,311,50x50,0.03,N/A,N/A,N/A,N/A,9244,1.47946,4.24355,2.41110e+07,2.41110,12.605,0.31,"13,27"
vib_new_977,311,50x50,0.03,N/A,N/A,N/A,N/A,9551,1.47946,4.24355,3.22863e+07,3.22863,12.208,0.33,"17,28"
vib_new_266,311,50x50,0.03,N/A,N/A,N/A,N/A,9043,1.47946,4.24355,2.94934e+07,2.94934,12.5933,0.27,"18,28"
vib_new_40,311,50x50,0.03,N/A,N/A,N/A,N/A,12041,1.47946,4.24355,2.47954e+07,2.47954,12.4612,0.37,"23,24"
vib_new_458,311,50x50,0.03,N/A,N/A,N/A,N/A,9605,1.47946,4.24355,2.51814e+07,2.51814,12.5501,0.43,"20,27"
vib_new_885,311,50x50,0.03,N/A,N/A,N/A,N/A,10800,1.47946,4.24355,2.43979e+07,2.43979,12.7077,0.37,"18,32"
vib_new_1257,311,50x50,0.03,N/A,N/A,N/A,N/A,12701,1.47946,4.24355,1.80547e+07,1.80547,12.4526,0.43,"15,25"
vib_new_995,311,50x50,0.03,N/A,N/A,N/A,N/A,9313,1.47946,4.24355,2.93327e+07,2.93327,12.5034,0.43,"16,27"
vib_new_1042,311,50x50,0.03,N/A,N/A,N/A,N/A,11535,1.47946,4.24355,3.05788e+07,3.05788,13.1034,0.33,"22,27"
vib_new_347,311,50x50,0.03,N/A,N/A,N/A,N/A,11120,1.47946,4.24355,3.03172e+07,3.03172,12.5884,0.3,"18,25"
vib_new_960,311,50x50,0.03,N/A,N/A,N/A,N/A,10066,1.47946,4.24355,3.81256e+07,3.81256,12.4929,0.27,"22,28"
vib_new_284,311,50x50,0.03,N/A,N/A,N/A,N/A,9518,1.47946,4.24355,2.63710e+07,2.63710,12.7791,0.36,"16,28"
vib_new_260,311,50x50,0.03,N/A,N/A,N/A,N/A,9930,1.47946,4.24355,2.59596e+07,2.59596,12.8032,0.32,"18,25"
vib_new_386,311,50x50,0.03,N/A,N/A,N/A,N/A,10506,1.47946,4.24355,3.30862e+07,3.30862,12.3161,0.33,"22,25"
vib_new_1486,311,50x50,0.03,N/A,N/A,N/A,N/A,8890,1.47946,4.24355,2.94495e+07,2.94495,12.3841,0.34,"18,28"
vib_new_51,311,50x50,0.03,N/A,N/A,N/A,N/A,10973,1.47946,4.24355,2.02855e+07,2.02855,12.2562,0.35,"17,23"
vib_new_472,311,50x50,0.03,N/A,N/A,N/A,N/A,8205,1.47946,4.24355,3.48077e+07,3.48077,12.4782,0.32,"15,28"
vib_new_611,311,50x50,0.03,N/A,N/A,N/A,N/A,9095,1.47946,4.24355,2.61576e+07,2.61576,12.5156,0.36,"16,27"
vib_new_1200,311,50x50,0.03,N/A,N/A,N/A,N/A,9518,1.47946,4.24355,2.61581e+07,2.61581,12.6224,0.36,"19,28"
vib_new_1075,311,50x50,0.03,N/A,N/A,N/A,N/A,10574,1.47946,4.24355,2.12753e+07,2.12753,12.6661,0.39,"19,27"
vib_new_688,311,50x50,0.03,N/A,N/A,N/A,N/A,9899,1.47946,4.24355,2.66749e+07,2.66749,12.3663,0.43,"19,26"
vib_new_935,311,50x50,0.03,N/A,N/A,N/A,N/A,9679,1.47946,4.24355,3.39819e+07,3.39819,12.5838,0.34,"16,22"
vib_new_52,311,50x50,0.03,N/A,N/A,N/A,N/A,10941,1.47946,4.24355,2.42302e+07,2.42302,12.4028,0.37,"16,28"
vib_new_559,311,50x50,0.03,N/A,N/A,N/A,N/A,10502,1.47946,4.24355,2.22827e+07,2.22827,12.1824,0.33,"19,27"
vib_new_950,311,50x50,0.03,N/A,N/A,N/A,N/A,10282,1.47946,4.24355,2.33844e+07,2.33844,12.4937,0.35,"15,29"
vib_new_164,311,50x50,0.03,N/A,N/A,N/A,N/A,10354,1.47946,4.24355,2.57864e+07,2.57864,12.203,0.32,"18,25"
vib_new_925,311,50x50,0.03,N/A,N/A,N/A,N/A,10987,1.47946,4.24355,2.69677e+07,2.69677,12.8725,0.39,"20,26"
vib_new_299,311,50x50,0.03,N/A,N/A,N/A,N/A,9807,1.47946,4.24355,3.09874e+07,3.09874,12.7427,0.33,"18,26"
vib_new_1116,311,50x50,0.03,N/A,N/A,N/A,N/A,11472,1.47946,4.24355,2.08890e+07,2.08890,12.7358,0.42,"16,32"
vib_new_202,311,50x50,0.03,N/A,N/A,N/A,N/A,10493,1.47946,4.24355,3.17751e+07,3.17751,12.5828,0.31,"18,24"
vib_new_363,311,50x50,0.03,N/A,N/A,N/A,N/A,9841,1.47946,4.24355,2.38372e+07,2.38372,12.402,0.33,"16,28"
vib_new_876,311,50x50,0.03,N/A,N/A,N/A,N/A,10998,1.47946,4.24355,2.37932e+07,2.37932,12.7544,0.33,"17,27"
vib_new_502,311,50x50,0.03,N/A,N/A,N/A,N/A,13331,1.47946,4.24355,2.32226e+07,2.32226,12.6321,0.34,"16,28"
vib_new_934,311,50x50,0.03,N/A,N/A,N/A,N/A,9645,1.47946,4.24355,2.02773e+07,2.02773,12.4036,0.38,"13,23"
vib_new_821,311,50x50,0.03,N/A,N/A,N/A,N/A,13116,1.47946,4.24355,2.35982e+07,2.35982,12.856,0.39,"16,26"
vib_new_1008,311,50x50,0.03,N/A,N/A,N/A,N/A,8013,1.47946,4.24355,2.63782e+07,2.63782,12.9014,0.36,"16,27"
vib_new_287,311,50x50,0.03,N/A,N/A,N/A,N/A,11842,1.47946,4.24355,2.39807e+07,2.39807,12.3052,0.4,"15,28"
vib_new_703,311,50x50,0.03,N/A,N/A,N/A,N/A,13972,1.47946,4.24355,2.24258e+07,2.24258,12.7298,0.52,"18,26"
vib_new_273,311,50x50,0.03,N/A,N/A,N/A,N/A,15314,1.47946,4.24355,2.87175e+07,2.87175,12.7738,0.39,"22,27"
vib_new_906,311,50x50,0.03,N/A,N/A,N/A,N/A,10750,1.47946,4.24355,3.27511e+07,3.27511,13.1484,0.3,"18,25"
vib_new_805,311,50x50,0.03,N/A,N/A,N/A,N/A,9674,1.47946,4.24355,2.48585e+07,2.48585,12.373,0.39,"16,26"
vib_new_316,311,50x50,0.03,N/A,N/A,N/A,N/A,9792,1.47946,4.24355,2.76850e+07,2.76850,12.7849,0.28,"19,25"
vib_new_1464,311,50x50,0.03,N/A,N/A,N/A,N/A,10728,1.47946,4.24355,3.20241e+07,3.20241,12.5467,0.23,"16,31"
vib_new_1043,311,50x50,0.03,N/A,N/A,N/A,N/A,11665,1.47946,4.24355,2.51590e+07,2.51590,12.4898,0.39,"16,26"
vib_new_1411,311,50x50,0.03,N/A,N/A,N/A,N/A,13010,1.47946,4.24355,2.43977e+07,2.43977,12.5771,0.45,"23,24"
vib_new_277,311,50x50,0.03,N/A,N/A,N/A,N/A,10452,1.47946,4.24355,2.41820e+07,2.41820,12.6522,0.38,"13,28"
vib_new_1057,311,50x50,0.03,N/A,N/A,N/A,N/A,9900,1.47946,4.24355,3.05479e+07,3.05479,12.3299,0.28,"16,29"
vib_new_1056,311,50x50,0.03,N/A,N/A,N/A,N/A,11242,1.47946,4.24355,2.57625e+07,2.57625,12.4326,0.39,"19,27"
vib_new_1098,311,50x50,0.03,N/A,N/A,N/A,N/A,14172,1.47946,4.24355,2.36112e+07,2.36112,12.5963,0.34,"22,27"
vib_new_1190,311,50x50,0.03,N/A,N/A,N/A,N/A,12234,1.47946,4.24355,2.10947e+07,2.10947,12.5339,0.4,"18,23"
vib_new_972,311,50x50,0.03,N/A,N/A,N/A,N/A,9223,1.47946,4.24355,3.35382e+07,3.35382,12.5035,0.3,"18,26"
vib_new_422,311,50x50,0.03,N/A,N/A,N/A,N/A,12082,1.47946,4.24355,2.14809e+07,2.14809,12.3797,0.48,"15,28"
vib_new_881,311,50x50,0.03,N/A,N/A,N/A,N/A,10134,1.47946,4.24355,2.93760e+07,2.93760,12.3982,0.25,"19,28"
vib_new_1408,311,50x50,0.03,N/A,N/A,N/A,N/A,9284,1.47946,4.24355,3.47067e+07,3.47067,12.8532,0.32,"19,27"
vib_new_1007,311,50x50,0.03,N/A,N/A,N/A,N/A,9637,1.47946,4.24355,2.64007e+07,2.64007,12.4166,0.33,"13,27"
vib_new_543,311,50x50,0.03,N/A,N/A,N/A,N/A,9191,1.47946,4.24355,2.78932e+07,2.78932,12.4012,0.36,"19,25"
vib_new_444,311,50x50,0.03,N/A,N/A,N/A,N/A,10490,1.47946,4.24355,3.05176e+07,3.05176,12.3886,0.37,"21,27"
vib_new_792,311,50x50,0.03,N/A,N/A,N/A,N/A,8821,1.47946,4.24355,2.82692e+07,2.82692,12.862,0.33,"19,28"
vib_new_285,311,50x50,0.03,N/A,N/A,N/A,N/A,11011,1.47946,4.24355,2.58576e+07,2.58576,12.3024,0.31,"13,28"
vib_new_1006,311,50x50,0.03,N/A,N/A,N/A,N/A,7563,1.47946,4.24355,3.25948e+07,3.25948,12.607,0.38,"19,24"
vib_new_916,311,50x50,0.03,N/A,N/A,N/A,N/A,14481,1.47946,4.24355,2.33261e+07,2.33261,13.2406,0.4,"19,24"
vib_new_836,311,50x50,0.03,N/A,N/A,N/A,N/A,9539,1.47946,4.24355,2.42249e+07,2.42249,12.4911,0.38,"23,29"
vib_new_639,311,50x50,0.03,N/A,N/A,N/A,N/A,12461,1.47946,4.24355,2.50983e+07,2.50983,12.7769,0.4,"16,21"
vib_new_200,311,50x50,0.03,N/A,N/A,N/A,N/A,12534,1.47946,4.24355,1.81164e+07,1.81164,12.5952,0.53,"18,28"
vib_new_1290,311,50x50,0.03,N/A,N/A,N/A,N/A,8577,1.47946,4.24355,2.82514e+07,2.82514,12.34,0.34,"16,28"
vib_new_1337,311,50x50,0.03,N/A,N/A,N/A,N/A,11929,1.47946,4.24355,2.18086e+07,2.18086,12.6524,0.33,"18,26"
vib_new_689,311,50x50,0.03,N/A,N/A,N/A,N/A,10008,1.47946,4.24355,2.63663e+07,2.63663,12.3611,0.27,"17,24"
vib_new_813,311,50x50,0.03,N/A,N/A,N/A,N/A,10838,1.47946,4.24355,2.49200e+07,2.49200,12.6612,0.29,"15,31"
vib_new_23,311,50x50,0.03,N/A,N/A,N/A,N/A,11308,1.47946,4.24355,3.01291e+07,3.01291,12.6612,0.28,"18,24"
vib_new_434,311,50x50,0.03,N/A,N/A,N/A,N/A,9757,1.47946,4.24355,2.88816e+07,2.88816,12.2678,0.3,"19,27"
vib_new_1197,311,50x50,0.03,N/A,N/A,N/A,N/A,10077,1.47946,4.24355,2.79979e+07,2.79979,12.5679,0.27,"16,25"
vib_new_408,311,50x50,0.03,N/A,N/A,N/A,N/A,16342,1.47946,4.24355,2.18828e+07,2.18828,13.1416,0.46,"21,27"
vib_new_1402,311,50x50,0.03,N/A,N/A,N/A,N/A,8260,1.47946,4.24355,3.02527e+07,3.02527,12.5085,0.36,"16,28"
vib_new_308,311,50x50,0.03,N/A,N/A,N/A,N/A,8731,1.47946,4.24355,2.47318e+07,2.47318,12.1059,0.28,"13,28"
vib_new_1295,311,50x50,0.03,N/A,N/A,N/A,N/A,8923,1.47946,4.24355,3.28472e+07,3.28472,12.7377,0.27,"18,25"
