Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1211,1145,50x50,0.12,N/A,N/A,N/A,N/A,23593,1.47946,1.39655,3.07367e+07,3.07367,4.06183,0.39,"27,19"
vib_new_88,1145,50x50,0.12,N/A,N/A,N/A,N/A,25883,1.47946,1.39655,2.79766e+07,2.79766,3.93253,0.35,"28,23"
vib_new_1479,1145,50x50,0.12,N/A,N/A,N/A,N/A,31810,1.47946,1.39655,2.75689e+07,2.75689,3.87493,0.36,"24,18"
vib_new_808,1145,50x50,0.12,N/A,N/A,N/A,N/A,31477,1.47946,1.39655,2.15545e+07,2.15545,3.97337,0.44,"35,23"
vib_new_1404,1145,50x50,0.12,N/A,N/A,N/A,N/A,23424,1.47946,1.39655,2.54591e+07,2.54591,3.78229,0.4,"28,19"
vib_new_1076,1145,50x50,0.12,N/A,N/A,N/A,N/A,25427,1.47946,1.39655,3.22550e+07,3.22550,3.77487,0.26,"33,22"
vib_new_811,1145,50x50,0.12,N/A,N/A,N/A,N/A,25136,1.47946,1.39655,2.23330e+07,2.23330,3.88493,0.51,"26,21"
vib_new_1219,1145,50x50,0.12,N/A,N/A,N/A,N/A,24194,1.47946,1.39655,3.49903e+07,3.49903,3.79332,0.28,"18,24"
vib_new_1409,1145,50x50,0.12,N/A,N/A,N/A,N/A,26131,1.47946,1.39655,2.29636e+07,2.29636,3.97642,0.44,"25,20"
vib_new_136,1145,50x50,0.12,N/A,N/A,N/A,N/A,26436,1.47946,1.39655,2.77793e+07,2.77793,3.96833,0.35,"25,21"
vib_new_794,1145,50x50,0.12,N/A,N/A,N/A,N/A,29861,1.47946,1.39655,2.85417e+07,2.85417,3.81111,0.32,"28,23"
vib_new_918,1145,50x50,0.12,N/A,N/A,N/A,N/A,26327,1.47946,1.39655,3.22463e+07,3.22463,3.73541,0.27,"26,14"
vib_new_568,1145,50x50,0.12,N/A,N/A,N/A,N/A,29938,1.47946,1.39655,2.02506e+07,2.02506,4.08725,0.43,"28,13"
vib_new_1425,1145,50x50,0.12,N/A,N/A,N/A,N/A,27779,1.47946,1.39655,3.44750e+07,3.44750,3.86395,0.32,"30,19"
vib_new_713,1145,50x50,0.12,N/A,N/A,N/A,N/A,28479,1.47946,1.39655,3.07745e+07,3.07745,3.80219,0.36,"23,21"
vib_new_391,1145,50x50,0.12,N/A,N/A,N/A,N/A,29620,1.47946,1.39655,3.07683e+07,3.07683,3.74616,0.32,"23,23"
vib_new_1481,1145,50x50,0.12,N/A,N/A,N/A,N/A,27738,1.47946,1.39655,2.69665e+07,2.69665,3.88927,0.42,"28,20"
vib_new_852,1145,50x50,0.12,N/A,N/A,N/A,N/A,25025,1.47946,1.39655,2.60784e+07,2.60784,3.81663,0.36,"32,22"
vib_new_1422,1145,50x50,0.12,N/A,N/A,N/A,N/A,27798,1.47946,1.39655,2.52389e+07,2.52389,3.80196,0.34,"27,20"
vib_new_34,1145,50x50,0.12,N/A,N/A,N/A,N/A,32320,1.47946,1.39655,2.28416e+07,2.28416,4.17101,0.47,"29,21"
vib_new_671,1145,50x50,0.12,N/A,N/A,N/A,N/A,29040,1.47946,1.39655,2.04622e+07,2.04622,3.80821,0.41,"30,14"
vib_new_154,1145,50x50,0.12,N/A,N/A,N/A,N/A,28846,1.47946,1.39655,3.07859e+07,3.07859,3.82639,0.32,"23,18"
vib_new_717,1145,50x50,0.12,N/A,N/A,N/A,N/A,31254,1.47946,1.39655,2.25212e+07,2.25212,3.80021,0.42,"24,22"
vib_new_819,1145,50x50,0.12,N/A,N/A,N/A,N/A,23528,1.47946,1.39655,4.11676e+07,4.11676,3.76391,0.28,"35,17"
vib_new_1233,1145,50x50,0.12,N/A,N/A,N/A,N/A,34739,1.47946,1.39655,2.87214e+07,2.87214,3.83254,0.42,"28,13"
vib_new_924,1145,50x50,0.12,N/A,N/A,N/A,N/A,25036,1.47946,1.39655,3.60474e+07,3.60474,3.88093,0.29,"27,21"
vib_new_634,1145,50x50,0.12,N/A,N/A,N/A,N/A,23749,1.47946,1.39655,3.67107e+07,3.67107,3.82561,0.25,"27,19"
vib_new_394,1145,50x50,0.12,N/A,N/A,N/A,N/A,24052,1.47946,1.39655,3.19829e+07,3.19829,3.92013,0.31,"29,21"
vib_new_641,1145,50x50,0.12,N/A,N/A,N/A,N/A,24503,1.47946,1.39655,2.19376e+07,2.19376,4.06501,0.39,"31,23"
vib_new_775,1145,50x50,0.12,N/A,N/A,N/A,N/A,26924,1.47946,1.39655,2.77036e+07,2.77036,3.78216,0.33,"27,17"
vib_new_1403,1145,50x50,0.12,N/A,N/A,N/A,N/A,41956,1.47946,1.39655,2.40648e+07,2.40648,3.85241,0.41,"28,23"
vib_new_1378,1145,50x50,0.12,N/A,N/A,N/A,N/A,31374,1.47946,1.39655,2.27972e+07,2.27972,4.037,0.38,"29,23"
vib_new_58,1145,50x50,0.12,N/A,N/A,N/A,N/A,32422,1.47946,1.39655,2.25359e+07,2.25359,3.85511,0.48,"31,17"
vib_new_534,1145,50x50,0.12,N/A,N/A,N/A,N/A,30839,1.47946,1.39655,2.82591e+07,2.82591,3.78181,0.41,"31,25"
vib_new_858,1145,50x50,0.12,N/A,N/A,N/A,N/A,26554,1.47946,1.39655,3.72020e+07,3.72020,3.89341,0.34,"28,23"
vib_new_246,1145,50x50,0.12,N/A,N/A,N/A,N/A,26139,1.47946,1.39655,2.52541e+07,2.52541,3.96395,0.33,"34,18"
vib_new_864,1145,50x50,0.12,N/A,N/A,N/A,N/A,25641,1.47946,1.39655,2.69394e+07,2.69394,3.88338,0.38,"26,21"
vib_new_929,1145,50x50,0.12,N/A,N/A,N/A,N/A,31239,1.47946,1.39655,2.15569e+07,2.15569,3.85543,0.53,"29,17"
vib_new_1301,1145,50x50,0.12,N/A,N/A,N/A,N/A,28388,1.47946,1.39655,2.87074e+07,2.87074,3.76709,0.36,"27,21"
vib_new_850,1145,50x50,0.12,N/A,N/A,N/A,N/A,26525,1.47946,1.39655,2.37152e+07,2.37152,3.71797,0.45,"25,25"
vib_new_624,1145,50x50,0.12,N/A,N/A,N/A,N/A,26809,1.47946,1.39655,3.24163e+07,3.24163,3.91493,0.36,"28,17"
vib_new_120,1145,50x50,0.12,N/A,N/A,N/A,N/A,25175,1.47946,1.39655,2.56905e+07,2.56905,3.73709,0.38,"31,17"
vib_new_750,1145,50x50,0.12,N/A,N/A,N/A,N/A,27417,1.47946,1.39655,2.38367e+07,2.38367,3.89111,0.36,"26,17"
vib_new_553,1145,50x50,0.12,N/A,N/A,N/A,N/A,27305,1.47946,1.39655,2.56211e+07,2.56211,3.75099,0.36,"30,25"
vib_new_1184,1145,50x50,0.12,N/A,N/A,N/A,N/A,34413,1.47946,1.39655,2.81640e+07,2.81640,3.79471,0.41,"29,21"
vib_new_145,1145,50x50,0.12,N/A,N/A,N/A,N/A,27519,1.47946,1.39655,3.48137e+07,3.48137,3.91266,0.31,"29,17"
vib_new_524,1145,50x50,0.12,N/A,N/A,N/A,N/A,38161,1.47946,1.39655,1.90181e+07,1.90181,3.93495,0.49,"29,21"
vib_new_1361,1145,50x50,0.12,N/A,N/A,N/A,N/A,25154,1.47946,1.39655,3.07815e+07,3.07815,4.0378,0.26,"27,26"
vib_new_461,1145,50x50,0.12,N/A,N/A,N/A,N/A,27995,1.47946,1.39655,3.26816e+07,3.26816,3.85226,0.35,"23,24"
vib_new_746,1145,50x50,0.12,N/A,N/A,N/A,N/A,33535,1.47946,1.39655,2.27907e+07,2.27907,3.85881,0.46,"29,14"
vib_new_112,1145,50x50,0.12,N/A,N/A,N/A,N/A,39428,1.47946,1.39655,2.50029e+07,2.50029,3.71454,0.5,"27,20"
vib_new_89,1145,50x50,0.12,N/A,N/A,N/A,N/A,28110,1.47946,1.39655,3.10359e+07,3.10359,3.87821,0.41,"27,13"
vib_new_106,1145,50x50,0.12,N/A,N/A,N/A,N/A,27266,1.47946,1.39655,2.46650e+07,2.46650,3.76589,0.41,"27,16"
vib_new_148,1145,50x50,0.12,N/A,N/A,N/A,N/A,30808,1.47946,1.39655,2.99149e+07,2.99149,3.89553,0.58,"17,21"
vib_new_467,1145,50x50,0.12,N/A,N/A,N/A,N/A,28974,1.47946,1.39655,2.32185e+07,2.32185,3.72179,0.45,"31,17"
vib_new_967,1145,50x50,0.12,N/A,N/A,N/A,N/A,42885,1.47946,1.39655,2.62219e+07,2.62219,3.85806,0.47,"29,14"
vib_new_1462,1145,50x50,0.12,N/A,N/A,N/A,N/A,25399,1.47946,1.39655,3.50292e+07,3.50292,3.83143,0.34,"33,17"
vib_new_92,1145,50x50,0.12,N/A,N/A,N/A,N/A,26870,1.47946,1.39655,2.68895e+07,2.68895,3.80431,0.37,"28,17"
vib_new_959,1145,50x50,0.12,N/A,N/A,N/A,N/A,41347,1.47946,1.39655,1.88568e+07,1.88568,3.78063,0.49,"29,21"
vib_new_1238,1145,50x50,0.12,N/A,N/A,N/A,N/A,22856,1.47946,1.39655,2.66520e+07,2.66520,4.16841,0.38,"24,15"
vib_new_374,1145,50x50,0.12,N/A,N/A,N/A,N/A,31593,1.47946,1.39655,2.76681e+07,2.76681,3.79209,0.36,"29,21"
vib_new_987,1145,50x50,0.12,N/A,N/A,N/A,N/A,25392,1.47946,1.39655,2.59526e+07,2.59526,3.94243,0.38,"27,25"
vib_new_1491,1145,50x50,0.12,N/A,N/A,N/A,N/A,25849,1.47946,1.39655,3.19650e+07,3.19650,3.87298,0.32,"30,15"
vib_new_1490,1145,50x50,0.12,N/A,N/A,N/A,N/A,27374,1.47946,1.39655,3.17415e+07,3.17415,3.86631,0.32,"22,18"
vib_new_873,1145,50x50,0.12,N/A,N/A,N/A,N/A,31780,1.47946,1.39655,3.11159e+07,3.11159,3.83237,0.42,"23,18"
vib_new_625,1145,50x50,0.12,N/A,N/A,N/A,N/A,32671,1.47946,1.39655,2.49040e+07,2.49040,3.97003,0.44,"28,21"
vib_new_1024,1145,50x50,0.12,N/A,N/A,N/A,N/A,26233,1.47946,1.39655,2.65348e+07,2.65348,3.90138,0.41,"23,20"
vib_new_653,1145,50x50,0.12,N/A,N/A,N/A,N/A,27683,1.47946,1.39655,2.26961e+07,2.26961,3.88073,0.39,"29,21"
vib_new_674,1145,50x50,0.12,N/A,N/A,N/A,N/A,25800,1.47946,1.39655,2.41110e+07,2.41110,3.84536,0.38,"33,26"
vib_new_977,1145,50x50,0.12,N/A,N/A,N/A,N/A,24031,1.47946,1.39655,3.22863e+07,3.22863,3.85189,0.3,"21,16"
vib_new_266,1145,50x50,0.12,N/A,N/A,N/A,N/A,25083,1.47946,1.39655,2.94934e+07,2.94934,4.04677,0.29,"30,23"
vib_new_40,1145,50x50,0.12,N/A,N/A,N/A,N/A,31773,1.47946,1.39655,2.47954e+07,2.47954,3.80618,0.39,"26,31"
vib_new_458,1145,50x50,0.12,N/A,N/A,N/A,N/A,26489,1.47946,1.39655,2.51814e+07,2.51814,4.01227,0.41,"25,23"
vib_new_885,1145,50x50,0.12,N/A,N/A,N/A,N/A,29123,1.47946,1.39655,2.43979e+07,2.43979,3.95295,0.44,"26,20"
vib_new_1257,1145,50x50,0.12,N/A,N/A,N/A,N/A,34135,1.47946,1.39655,1.80547e+07,1.80547,3.78651,0.5,"31,22"
vib_new_995,1145,50x50,0.12,N/A,N/A,N/A,N/A,26761,1.47946,1.39655,2.93327e+07,2.93327,3.83389,0.4,"33,23"
vib_new_1042,1145,50x50,0.12,N/A,N/A,N/A,N/A,30416,1.47946,1.39655,3.05788e+07,3.05788,3.87246,0.41,"23,15"
vib_new_347,1145,50x50,0.12,N/A,N/A,N/A,N/A,28340,1.47946,1.39655,3.03172e+07,3.03172,3.91678,0.31,"29,19"
vib_new_960,1145,50x50,0.12,N/A,N/A,N/A,N/A,26484,1.47946,1.39655,3.81256e+07,3.81256,3.96412,0.33,"29,21"
vib_new_284,1145,50x50,0.12,N/A,N/A,N/A,N/A,27595,1.47946,1.39655,2.63710e+07,2.63710,4.00505,0.31,"30,19"
vib_new_260,1145,50x50,0.12,N/A,N/A,N/A,N/A,28774,1.47946,1.39655,2.59596e+07,2.59596,4.06007,0.4,"18,23"
vib_new_386,1145,50x50,0.12,N/A,N/A,N/A,N/A,28176,1.47946,1.39655,3.30862e+07,3.30862,3.78692,0.34,"20,25"
vib_new_1486,1145,50x50,0.12,N/A,N/A,N/A,N/A,25027,1.47946,1.39655,2.94495e+07,2.94495,4.00388,0.37,"18,22"
vib_new_51,1145,50x50,0.12,N/A,N/A,N/A,N/A,26173,1.47946,1.39655,2.02855e+07,2.02855,4.09377,0.38,"18,25"
vib_new_472,1145,50x50,0.12,N/A,N/A,N/A,N/A,22307,1.47946,1.39655,3.48077e+07,3.48077,3.81616,0.38,"29,17"
vib_new_611,1145,50x50,0.12,N/A,N/A,N/A,N/A,24691,1.47946,1.39655,2.61576e+07,2.61576,3.81651,0.3,"13,24"
vib_new_1200,1145,50x50,0.12,N/A,N/A,N/A,N/A,23649,1.47946,1.39655,2.61581e+07,2.61581,3.78337,0.38,"29,15"
vib_new_1075,1145,50x50,0.12,N/A,N/A,N/A,N/A,27877,1.47946,1.39655,2.12753e+07,2.12753,3.96353,0.4,"18,27"
vib_new_688,1145,50x50,0.12,N/A,N/A,N/A,N/A,25994,1.47946,1.39655,2.66749e+07,2.66749,3.83331,0.44,"27,18"
vib_new_935,1145,50x50,0.12,N/A,N/A,N/A,N/A,26894,1.47946,1.39655,3.39819e+07,3.39819,3.82875,0.35,"24,15"
vib_new_52,1145,50x50,0.12,N/A,N/A,N/A,N/A,28475,1.47946,1.39655,2.42302e+07,2.42302,4.0219,0.41,"29,21"
vib_new_559,1145,50x50,0.12,N/A,N/A,N/A,N/A,25259,1.47946,1.39655,2.22827e+07,2.22827,3.81341,0.33,"31,20"
vib_new_950,1145,50x50,0.12,N/A,N/A,N/A,N/A,27931,1.47946,1.39655,2.33844e+07,2.33844,3.90013,0.47,"24,13"
vib_new_164,1145,50x50,0.12,N/A,N/A,N/A,N/A,26393,1.47946,1.39655,2.57864e+07,2.57864,3.83601,0.33,"30,17"
vib_new_925,1145,50x50,0.12,N/A,N/A,N/A,N/A,30742,1.47946,1.39655,2.69677e+07,2.69677,3.87403,0.46,"28,16"
vib_new_299,1145,50x50,0.12,N/A,N/A,N/A,N/A,27134,1.47946,1.39655,3.09874e+07,3.09874,3.87428,0.31,"31,17"
vib_new_1116,1145,50x50,0.12,N/A,N/A,N/A,N/A,28308,1.47946,1.39655,2.08890e+07,2.08890,3.87631,0.4,"30,20"
vib_new_202,1145,50x50,0.12,N/A,N/A,N/A,N/A,27793,1.47946,1.39655,3.17751e+07,3.17751,3.83941,0.31,"26,17"
vib_new_363,1145,50x50,0.12,N/A,N/A,N/A,N/A,26508,1.47946,1.39655,2.38372e+07,2.38372,3.99154,0.4,"24,15"
vib_new_876,1145,50x50,0.12,N/A,N/A,N/A,N/A,30562,1.47946,1.39655,2.37932e+07,2.37932,3.88233,0.46,"28,19"
vib_new_502,1145,50x50,0.12,N/A,N/A,N/A,N/A,35131,1.47946,1.39655,2.32226e+07,2.32226,3.79326,0.44,"25,16"
vib_new_934,1145,50x50,0.12,N/A,N/A,N/A,N/A,27989,1.47946,1.39655,2.02773e+07,2.02773,3.80039,0.44,"24,20"
vib_new_821,1145,50x50,0.12,N/A,N/A,N/A,N/A,36238,1.47946,1.39655,2.35982e+07,2.35982,3.74399,0.41,"26,17"
vib_new_1008,1145,50x50,0.12,N/A,N/A,N/A,N/A,22386,1.47946,1.39655,2.63782e+07,2.63782,4.07657,0.38,"13,25"
vib_new_287,1145,50x50,0.12,N/A,N/A,N/A,N/A,32901,1.47946,1.39655,2.39807e+07,2.39807,3.76469,0.38,"19,24"
vib_new_703,1145,50x50,0.12,N/A,N/A,N/A,N/A,38640,1.47946,1.39655,2.24258e+07,2.24258,3.76696,0.61,"29,16"
vib_new_273,1145,50x50,0.12,N/A,N/A,N/A,N/A,42794,1.47946,1.39655,2.87175e+07,2.87175,3.83991,0.43,"27,22"
vib_new_906,1145,50x50,0.12,N/A,N/A,N/A,N/A,30530,1.47946,1.39655,3.27511e+07,3.27511,4.00991,0.38,"22,20"
vib_new_805,1145,50x50,0.12,N/A,N/A,N/A,N/A,27688,1.47946,1.39655,2.48585e+07,2.48585,3.86183,0.48,"29,17"
vib_new_316,1145,50x50,0.12,N/A,N/A,N/A,N/A,28761,1.47946,1.39655,2.76850e+07,2.76850,3.99037,0.47,"26,21"
vib_new_1464,1145,50x50,0.12,N/A,N/A,N/A,N/A,27743,1.47946,1.39655,3.20241e+07,3.20241,3.98825,0.28,"28,14"
vib_new_1043,1145,50x50,0.12,N/A,N/A,N/A,N/A,32556,1.47946,1.39655,2.51590e+07,2.51590,3.84653,0.44,"30,21"
vib_new_1411,1145,50x50,0.12,N/A,N/A,N/A,N/A,37241,1.47946,1.39655,2.43977e+07,2.43977,3.80477,0.52,"22,22"
vib_new_277,1145,50x50,0.12,N/A,N/A,N/A,N/A,27722,1.47946,1.39655,2.41820e+07,2.41820,3.86416,0.37,"31,17"
vib_new_1057,1145,50x50,0.12,N/A,N/A,N/A,N/A,28461,1.47946,1.39655,3.05479e+07,3.05479,3.70692,0.38,"30,22"
vib_new_1056,1145,50x50,0.12,N/A,N/A,N/A,N/A,29009,1.47946,1.39655,2.57625e+07,2.57625,3.81748,0.47,"30,22"
