Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1211,407,50x50,0.38,N/A,N/A,N/A,N/A,38492,1.47946,5.44193,3.07367e+07,3.07367,4.68372,0.3,"21,28"
vib_new_88,407,50x50,0.38,N/A,N/A,N/A,N/A,41478,1.47946,5.44193,2.79766e+07,2.79766,5.25933,0.28,"21,19"
vib_new_1479,407,50x50,0.38,N/A,N/A,N/A,N/A,51352,1.47946,5.44193,2.75689e+07,2.75689,4.62307,0.18,"31,20"
vib_new_808,407,50x50,0.38,N/A,N/A,N/A,N/A,50523,1.47946,5.44193,2.15545e+07,2.15545,4.93226,0.33,"20,31"
vib_new_1404,407,50x50,0.38,N/A,N/A,N/A,N/A,35270,1.47946,5.44193,2.54591e+07,2.54591,4.47807,0.29,"20,23"
vib_new_1076,407,50x50,0.38,N/A,N/A,N/A,N/A,38853,1.47946,5.44193,3.22550e+07,3.22550,4.51118,0.29,"26,31"
vib_new_811,407,50x50,0.38,N/A,N/A,N/A,N/A,36795,1.47946,5.44193,2.23330e+07,2.23330,5.32188,0.29,"33,26"
vib_new_1219,407,50x50,0.38,N/A,N/A,N/A,N/A,35897,1.47946,5.44193,3.49903e+07,3.49903,4.33521,0.2,"32,20"
vib_new_1409,407,50x50,0.38,N/A,N/A,N/A,N/A,39085,1.47946,5.44193,2.29636e+07,2.29636,5.51253,0.44,"19,25"
vib_new_136,407,50x50,0.38,N/A,N/A,N/A,N/A,36156,1.47946,5.44193,2.77793e+07,2.77793,4.52734,0.24,"19,37"
vib_new_794,407,50x50,0.38,N/A,N/A,N/A,N/A,43900,1.47946,5.44193,2.85417e+07,2.85417,4.53911,0.23,"39,37"
vib_new_918,407,50x50,0.38,N/A,N/A,N/A,N/A,38408,1.47946,5.44193,3.22463e+07,3.22463,4.28432,0.17,"19,31"
vib_new_568,407,50x50,0.38,N/A,N/A,N/A,N/A,47589,1.47946,5.44193,2.02506e+07,2.02506,4.67284,0.27,"20,41"
vib_new_1425,407,50x50,0.38,N/A,N/A,N/A,N/A,51245,1.47946,5.44193,3.44750e+07,3.44750,4.7911,0.25,"33,31"
vib_new_713,407,50x50,0.38,N/A,N/A,N/A,N/A,40109,1.47946,5.44193,3.07745e+07,3.07745,4.53252,0.32,"27,25"
vib_new_391,407,50x50,0.38,N/A,N/A,N/A,N/A,41941,1.47946,5.44193,3.07683e+07,3.07683,4.49856,0.21,"33,28"
vib_new_1481,407,50x50,0.38,N/A,N/A,N/A,N/A,40570,1.47946,5.44193,2.69665e+07,2.69665,5.17542,0.3,"21,18"
vib_new_852,407,50x50,0.38,N/A,N/A,N/A,N/A,41120,1.47946,5.44193,2.60784e+07,2.60784,4.84627,0.24,"27,19"
vib_new_1422,407,50x50,0.38,N/A,N/A,N/A,N/A,44207,1.47946,5.44193,2.52389e+07,2.52389,4.29681,0.22,"33,25"
vib_new_34,407,50x50,0.38,N/A,N/A,N/A,N/A,39502,1.47946,5.44193,2.28416e+07,2.28416,5.16501,0.28,"15,36"
vib_new_45,407,50x50,0.38,N/A,N/A,N/A,N/A,47839,1.47946,5.44193,2.06187e+07,2.06187,5.02647,0.38,"25,25"
vib_new_671,407,50x50,0.38,N/A,N/A,N/A,N/A,49100,1.47946,5.44193,2.04622e+07,2.04622,4.46774,0.33,"14,25"
vib_new_154,407,50x50,0.38,N/A,N/A,N/A,N/A,48346,1.47946,5.44193,3.07859e+07,3.07859,4.70482,0.27,"28,25"
vib_new_717,407,50x50,0.38,N/A,N/A,N/A,N/A,44939,1.47946,5.44193,2.25212e+07,2.25212,4.87593,0.27,"34,37"
vib_new_819,407,50x50,0.38,N/A,N/A,N/A,N/A,35716,1.47946,5.44193,4.11676e+07,4.11676,5.21165,0.19,"20,28"
vib_new_1233,407,50x50,0.38,N/A,N/A,N/A,N/A,43700,1.47946,5.44193,2.87214e+07,2.87214,4.51564,0.26,"21,31"
vib_new_924,407,50x50,0.38,N/A,N/A,N/A,N/A,38418,1.47946,5.44193,3.60474e+07,3.60474,5.24775,0.23,"20,31"
vib_new_634,407,50x50,0.38,N/A,N/A,N/A,N/A,35893,1.47946,5.44193,3.67107e+07,3.67107,4.70162,0.2,"34,24"
vib_new_394,407,50x50,0.38,N/A,N/A,N/A,N/A,38024,1.47946,5.44193,3.19829e+07,3.19829,4.55375,0.29,"33,22"
vib_new_641,407,50x50,0.38,N/A,N/A,N/A,N/A,37243,1.47946,5.44193,2.19376e+07,2.19376,5.07835,0.3,"30,25"
vib_new_775,407,50x50,0.38,N/A,N/A,N/A,N/A,39926,1.47946,5.44193,2.77036e+07,2.77036,4.90131,0.22,"22,25"
vib_new_1403,407,50x50,0.38,N/A,N/A,N/A,N/A,52321,1.47946,5.44193,2.40648e+07,2.40648,4.74513,0.28,"16,25"
vib_new_1378,407,50x50,0.38,N/A,N/A,N/A,N/A,46478,1.47946,5.44193,2.27972e+07,2.27972,5.09344,0.25,"24,31"
vib_new_58,407,50x50,0.38,N/A,N/A,N/A,N/A,52413,1.47946,5.44193,2.25359e+07,2.25359,4.10814,0.4,"21,7"
vib_new_534,407,50x50,0.38,N/A,N/A,N/A,N/A,43847,1.47946,5.44193,2.82591e+07,2.82591,5.16257,0.24,"33,42"
vib_new_858,407,50x50,0.38,N/A,N/A,N/A,N/A,41966,1.47946,5.44193,3.72020e+07,3.72020,4.89281,0.24,"38,37"
vib_new_246,407,50x50,0.38,N/A,N/A,N/A,N/A,38543,1.47946,5.44193,2.52541e+07,2.52541,5.3423,0.24,"25,43"
vib_new_864,407,50x50,0.38,N/A,N/A,N/A,N/A,36954,1.47946,5.44193,2.69394e+07,2.69394,5.32592,0.27,"20,12"
vib_new_929,407,50x50,0.38,N/A,N/A,N/A,N/A,48605,1.47946,5.44193,2.15569e+07,2.15569,4.33382,0.36,"27,31"
vib_new_1301,407,50x50,0.38,N/A,N/A,N/A,N/A,45492,1.47946,5.44193,2.87074e+07,2.87074,4.7462,0.23,"18,25"
vib_new_850,407,50x50,0.38,N/A,N/A,N/A,N/A,39760,1.47946,5.44193,2.37152e+07,2.37152,4.76583,0.34,"32,12"
vib_new_624,407,50x50,0.38,N/A,N/A,N/A,N/A,44599,1.47946,5.44193,3.24163e+07,3.24163,4.87752,0.25,"39,31"
vib_new_120,407,50x50,0.38,N/A,N/A,N/A,N/A,37397,1.47946,5.44193,2.56905e+07,2.56905,5.08528,0.27,"27,19"
vib_new_750,407,50x50,0.38,N/A,N/A,N/A,N/A,41783,1.47946,5.44193,2.38367e+07,2.38367,4.62258,0.25,"15,30"
vib_new_553,407,50x50,0.38,N/A,N/A,N/A,N/A,40625,1.47946,5.44193,2.56211e+07,2.56211,4.01119,0.26,"39,37"
vib_new_1184,407,50x50,0.38,N/A,N/A,N/A,N/A,37777,1.47946,5.44193,2.81640e+07,2.81640,5.26201,0.26,"15,17"
vib_new_145,407,50x50,0.38,N/A,N/A,N/A,N/A,47015,1.47946,5.44193,3.48137e+07,3.48137,4.77089,0.22,"15,31"
vib_new_524,407,50x50,0.38,N/A,N/A,N/A,N/A,56235,1.47946,5.44193,1.90181e+07,1.90181,4.75372,0.41,"26,25"
