Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1425,175,50x50,0.05,N/A,N/A,N/A,N/A,2038,1.47946,4.95825,3.44750e+07,3.44750,1.79332,0.14,"28,0"
vib_new_713,175,50x50,0.05,N/A,N/A,N/A,N/A,1816,1.47946,4.95825,3.07745e+07,3.07745,1.83242,0.12,"21,1"
vib_new_391,175,50x50,0.05,N/A,N/A,N/A,N/A,1819,1.47946,4.95825,3.07683e+07,3.07683,1.80765,0.077,"23,1"
vib_new_1481,175,50x50,0.05,N/A,N/A,N/A,N/A,1729,1.47946,4.95825,2.69665e+07,2.69665,2.3264,0.14,"16,1"
vib_new_852,175,50x50,0.05,N/A,N/A,N/A,N/A,1695,1.47946,4.95825,2.60784e+07,2.60784,1.87162,0.089,"31,48"
vib_new_1422,175,50x50,0.05,N/A,N/A,N/A,N/A,1372,1.47946,4.95825,2.52389e+07,2.52389,1.6741,0.087,"27,2"
vib_new_34,175,50x50,0.05,N/A,N/A,N/A,N/A,2402,1.47946,4.95825,2.28416e+07,2.28416,3.01302,0.22,"23,1"
vib_new_45,175,50x50,0.05,N/A,N/A,N/A,N/A,3319,1.47946,4.95825,2.06187e+07,2.06187,2.8217,0.25,"26,1"
vib_new_671,175,50x50,0.05,N/A,N/A,N/A,N/A,1504,1.47946,4.95825,2.04622e+07,2.04622,1.66794,0.12,"1,8"
vib_new_154,175,50x50,0.05,N/A,N/A,N/A,N/A,1773,1.47946,4.95825,3.07859e+07,3.07859,1.72004,0.081,"1,11"
vib_new_717,175,50x50,0.05,N/A,N/A,N/A,N/A,1671,1.47946,4.95825,2.25212e+07,2.25212,1.78786,0.12,"28,4"
vib_new_819,175,50x50,0.05,N/A,N/A,N/A,N/A,1777,1.47946,4.95825,4.11676e+07,4.11676,2.64716,0.089,"10,0"
vib_new_1233,175,50x50,0.05,N/A,N/A,N/A,N/A,2793,1.47946,4.95825,2.87214e+07,2.87214,1.77206,0.15,"7,1"
vib_new_924,175,50x50,0.05,N/A,N/A,N/A,N/A,1666,1.47946,4.95825,3.60474e+07,3.60474,2.386,0.083,"24,1"
vib_new_634,175,50x50,0.05,N/A,N/A,N/A,N/A,1537,1.47946,4.95825,3.67107e+07,3.67107,1.967,0.065,"24,48"
vib_new_394,175,50x50,0.05,N/A,N/A,N/A,N/A,1920,1.47946,4.95825,3.19829e+07,3.19829,1.72972,0.093,"12,0"
vib_new_641,175,50x50,0.05,N/A,N/A,N/A,N/A,1499,1.47946,4.95825,2.19376e+07,2.19376,2.8099,0.11,"16,1"
vib_new_775,175,50x50,0.05,N/A,N/A,N/A,N/A,2057,1.47946,4.95825,2.77036e+07,2.77036,1.94052,0.11,"12,1"
vib_new_1403,175,50x50,0.05,N/A,N/A,N/A,N/A,3468,1.47946,4.95825,2.40648e+07,2.40648,2.38958,0.23,"22,1"
vib_new_1378,175,50x50,0.05,N/A,N/A,N/A,N/A,1909,1.47946,4.95825,2.27972e+07,2.27972,2.64291,0.1,"18,1"
vib_new_58,175,50x50,0.05,N/A,N/A,N/A,N/A,2346,1.47946,4.95825,2.25359e+07,2.25359,1.65832,0.25,"12,0"
vib_new_534,175,50x50,0.05,N/A,N/A,N/A,N/A,1904,1.47946,4.95825,2.82591e+07,2.82591,2.14196,0.18,"9,1"
vib_new_858,175,50x50,0.05,N/A,N/A,N/A,N/A,1549,1.47946,4.95825,3.72020e+07,3.72020,1.94921,0.11,"12,1"
vib_new_246,175,50x50,0.05,N/A,N/A,N/A,N/A,1374,1.47946,4.95825,2.52541e+07,2.52541,2.09236,0.095,"26,2"
vib_new_864,175,50x50,0.05,N/A,N/A,N/A,N/A,1907,1.47946,4.95825,2.69394e+07,2.69394,2.67801,0.084,"23,0"
vib_new_929,175,50x50,0.05,N/A,N/A,N/A,N/A,1877,1.47946,4.95825,2.15569e+07,2.15569,2.05621,0.14,"18,0"
vib_new_1301,175,50x50,0.05,N/A,N/A,N/A,N/A,1949,1.47946,4.95825,2.87074e+07,2.87074,1.95817,0.1,"26,1"
vib_new_850,175,50x50,0.05,N/A,N/A,N/A,N/A,1807,1.47946,4.95825,2.37152e+07,2.37152,1.51743,0.12,"15,1"
vib_new_624,175,50x50,0.05,N/A,N/A,N/A,N/A,2120,1.47946,4.95825,3.24163e+07,3.24163,1.71294,0.095,"15,1"
vib_new_120,175,50x50,0.05,N/A,N/A,N/A,N/A,1715,1.47946,4.95825,2.56905e+07,2.56905,1.90481,0.11,"21,1"
vib_new_750,175,50x50,0.05,N/A,N/A,N/A,N/A,2011,1.47946,4.95825,2.38367e+07,2.38367,1.5099,0.11,"28,5"
vib_new_553,175,50x50,0.05,N/A,N/A,N/A,N/A,1275,1.47946,4.95825,2.56211e+07,2.56211,1.63262,0.099,"12,1"
vib_new_1184,175,50x50,0.05,N/A,N/A,N/A,N/A,2281,1.47946,4.95825,2.81640e+07,2.81640,1.91502,0.21,"23,1"
vib_new_145,175,50x50,0.05,N/A,N/A,N/A,N/A,1476,1.47946,4.95825,3.48137e+07,3.48137,2.14997,0.11,"12,0"
vib_new_524,175,50x50,0.05,N/A,N/A,N/A,N/A,2124,1.47946,4.95825,1.90181e+07,1.90181,1.76816,0.17,"9,0"
vib_new_1361,175,50x50,0.05,N/A,N/A,N/A,N/A,1702,1.47946,4.95825,3.07815e+07,3.07815,3.08527,0.12,"27,2"
vib_new_461,175,50x50,0.05,N/A,N/A,N/A,N/A,1585,1.47946,4.95825,3.26816e+07,3.26816,2.17627,0.12,"36,48"
vib_new_746,175,50x50,0.05,N/A,N/A,N/A,N/A,2252,1.47946,4.95825,2.27907e+07,2.27907,2.29751,0.12,"16,1"
vib_new_112,175,50x50,0.05,N/A,N/A,N/A,N/A,2925,1.47946,4.95825,2.50029e+07,2.50029,1.8674,0.24,"24,1"
vib_new_89,175,50x50,0.05,N/A,N/A,N/A,N/A,1917,1.47946,4.95825,3.10359e+07,3.10359,2.30609,0.16,"18,1"
vib_new_106,175,50x50,0.05,N/A,N/A,N/A,N/A,1705,1.47946,4.95825,2.46650e+07,2.46650,1.70247,0.13,"16,1"
vib_new_148,175,50x50,0.05,N/A,N/A,N/A,N/A,2803,1.47946,4.95825,2.99149e+07,2.99149,2.39275,0.24,"26,1"
vib_new_467,175,50x50,0.05,N/A,N/A,N/A,N/A,1625,1.47946,4.95825,2.32185e+07,2.32185,2.72237,0.13,"26,1"
vib_new_967,175,50x50,0.05,N/A,N/A,N/A,N/A,2882,1.47946,4.95825,2.62219e+07,2.62219,2.03754,0.17,"22,1"
vib_new_1462,175,50x50,0.05,N/A,N/A,N/A,N/A,1746,1.47946,4.95825,3.50292e+07,3.50292,2.43455,0.093,"28,0"
vib_new_92,175,50x50,0.05,N/A,N/A,N/A,N/A,2002,1.47946,4.95825,2.68895e+07,2.68895,1.68151,0.11,"10,1"
vib_new_959,175,50x50,0.05,N/A,N/A,N/A,N/A,1688,1.47946,4.95825,1.88568e+07,1.88568,1.51592,0.12,"12,1"
vib_new_1238,175,50x50,0.05,N/A,N/A,N/A,N/A,1750,1.47946,4.95825,2.66520e+07,2.66520,2.58694,0.14,"14,0"
vib_new_374,175,50x50,0.05,N/A,N/A,N/A,N/A,1697,1.47946,4.95825,2.76681e+07,2.76681,1.84046,0.086,"18,1"
vib_new_987,175,50x50,0.05,N/A,N/A,N/A,N/A,1703,1.47946,4.95825,2.59526e+07,2.59526,2.35972,0.13,"21,1"
vib_new_1491,175,50x50,0.05,N/A,N/A,N/A,N/A,1476,1.47946,4.95825,3.19650e+07,3.19650,2.11028,0.092,"12,0"
vib_new_1490,175,50x50,0.05,N/A,N/A,N/A,N/A,1571,1.47946,4.95825,3.17415e+07,3.17415,2.31318,0.11,"22,2"
vib_new_873,175,50x50,0.05,N/A,N/A,N/A,N/A,2287,1.47946,4.95825,3.11159e+07,3.11159,1.8186,0.16,"13,1"
vib_new_625,175,50x50,0.05,N/A,N/A,N/A,N/A,2537,1.47946,4.95825,2.49040e+07,2.49040,1.87426,0.17,"25,2"
vib_new_1024,175,50x50,0.05,N/A,N/A,N/A,N/A,1432,1.47946,4.95825,2.65348e+07,2.65348,1.64299,0.091,"15,1"
vib_new_653,175,50x50,0.05,N/A,N/A,N/A,N/A,1656,1.47946,4.95825,2.26961e+07,2.26961,2.53022,0.15,"16,1"
vib_new_674,175,50x50,0.05,N/A,N/A,N/A,N/A,1779,1.47946,4.95825,2.41110e+07,2.41110,1.91188,0.15,"29,0"
vib_new_977,175,50x50,0.05,N/A,N/A,N/A,N/A,1335,1.47946,4.95825,3.22863e+07,3.22863,1.97019,0.074,"18,1"
vib_new_266,175,50x50,0.05,N/A,N/A,N/A,N/A,1651,1.47946,4.95825,2.94934e+07,2.94934,2.57413,0.11,"25,2"
vib_new_40,175,50x50,0.05,N/A,N/A,N/A,N/A,1949,1.47946,4.95825,2.47954e+07,2.47954,1.88561,0.13,"12,0"
vib_new_458,175,50x50,0.05,N/A,N/A,N/A,N/A,1750,1.47946,4.95825,2.51814e+07,2.51814,2.72678,0.14,"25,1"
vib_new_885,175,50x50,0.05,N/A,N/A,N/A,N/A,1580,1.47946,4.95825,2.43979e+07,2.43979,1.95152,0.09,"12,1"
vib_new_1257,175,50x50,0.05,N/A,N/A,N/A,N/A,1971,1.47946,4.95825,1.80547e+07,1.80547,2.15914,0.19,"28,5"
vib_new_995,175,50x50,0.05,N/A,N/A,N/A,N/A,2036,1.47946,4.95825,2.93327e+07,2.93327,1.65284,0.081,"13,1"
vib_new_1042,175,50x50,0.05,N/A,N/A,N/A,N/A,2369,1.47946,4.95825,3.05788e+07,3.05788,2.25821,0.18,"12,1"
vib_new_347,175,50x50,0.05,N/A,N/A,N/A,N/A,1425,1.47946,4.95825,3.03172e+07,3.03172,2.14034,0.093,"15,1"
vib_new_960,175,50x50,0.05,N/A,N/A,N/A,N/A,1521,1.47946,4.95825,3.81256e+07,3.81256,2.20732,0.13,"15,0"
vib_new_284,175,50x50,0.05,N/A,N/A,N/A,N/A,1865,1.47946,4.95825,2.63710e+07,2.63710,2.20162,0.11,"25,1"
vib_new_260,175,50x50,0.05,N/A,N/A,N/A,N/A,1549,1.47946,4.95825,2.59596e+07,2.59596,2.43584,0.14,"12,0"
vib_new_386,175,50x50,0.05,N/A,N/A,N/A,N/A,1643,1.47946,4.95825,3.30862e+07,3.30862,1.76505,0.093,"18,1"
vib_new_1486,175,50x50,0.05,N/A,N/A,N/A,N/A,1714,1.47946,4.95825,2.94495e+07,2.94495,2.70043,0.095,"12,0"
vib_new_51,175,50x50,0.05,N/A,N/A,N/A,N/A,1654,1.47946,4.95825,2.02855e+07,2.02855,2.69229,0.1,"22,1"
vib_new_472,175,50x50,0.05,N/A,N/A,N/A,N/A,1406,1.47946,4.95825,3.48077e+07,3.48077,1.7688,0.11,"12,0"
vib_new_611,175,50x50,0.05,N/A,N/A,N/A,N/A,1333,1.47946,4.95825,2.61576e+07,2.61576,2.67881,0.11,"22,2"
vib_new_1200,175,50x50,0.05,N/A,N/A,N/A,N/A,1291,1.47946,4.95825,2.61581e+07,2.61581,1.84008,0.13,"15,1"
vib_new_1075,175,50x50,0.05,N/A,N/A,N/A,N/A,1838,1.47946,4.95825,2.12753e+07,2.12753,1.92108,0.14,"27,1"
vib_new_688,175,50x50,0.05,N/A,N/A,N/A,N/A,1172,1.47946,4.95825,2.66749e+07,2.66749,1.45894,0.13,"23,0"
vib_new_935,175,50x50,0.05,N/A,N/A,N/A,N/A,1983,1.47946,4.95825,3.39819e+07,3.39819,2.2658,0.11,"26,48"
vib_new_52,175,50x50,0.05,N/A,N/A,N/A,N/A,1808,1.47946,4.95825,2.42302e+07,2.42302,2.09326,0.15,"6,0"
vib_new_559,175,50x50,0.05,N/A,N/A,N/A,N/A,1643,1.47946,4.95825,2.22827e+07,2.22827,1.82836,0.097,"16,1"
vib_new_950,175,50x50,0.05,N/A,N/A,N/A,N/A,1742,1.47946,4.95825,2.33844e+07,2.33844,2.54092,0.12,"14,0"
