Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1211,172,50x50,0.07,N/A,N/A,N/A,N/A,17935,1.47946,1.0268,3.07367e+07,3.07367,3.34264,0.25,"21,28"
vib_new_88,172,50x50,0.07,N/A,N/A,N/A,N/A,19447,1.47946,1.0268,2.79766e+07,2.79766,3.66404,0.24,"15,13"
vib_new_1479,172,50x50,0.07,N/A,N/A,N/A,N/A,21337,1.47946,1.0268,2.75689e+07,2.75689,3.4428,0.18,"20,15"
vib_new_808,172,50x50,0.07,N/A,N/A,N/A,N/A,23979,1.47946,1.0268,2.15545e+07,2.15545,3.14036,0.24,"21,19"
vib_new_1404,172,50x50,0.07,N/A,N/A,N/A,N/A,18290,1.47946,1.0268,2.54591e+07,2.54591,3.40338,0.24,"16,19"
vib_new_1076,172,50x50,0.07,N/A,N/A,N/A,N/A,18947,1.47946,1.0268,3.22550e+07,3.22550,3.21784,0.18,"33,36"
vib_new_811,172,50x50,0.07,N/A,N/A,N/A,N/A,19094,1.47946,1.0268,2.23330e+07,2.23330,3.64692,0.29,"9,18"
vib_new_1219,172,50x50,0.07,N/A,N/A,N/A,N/A,19083,1.47946,1.0268,3.49903e+07,3.49903,3.22071,0.17,"10,24"
vib_new_1409,172,50x50,0.07,N/A,N/A,N/A,N/A,18019,1.47946,1.0268,2.29636e+07,2.29636,3.60162,0.25,"13,19"
vib_new_136,172,50x50,0.07,N/A,N/A,N/A,N/A,17841,1.47946,1.0268,2.77793e+07,2.77793,3.20898,0.19,"32,36"
vib_new_794,172,50x50,0.07,N/A,N/A,N/A,N/A,21284,1.47946,1.0268,2.85417e+07,2.85417,3.24156,0.17,"22,21"
vib_new_918,172,50x50,0.07,N/A,N/A,N/A,N/A,19515,1.47946,1.0268,3.22463e+07,3.22463,3.2701,0.17,"44,37"
vib_new_568,172,50x50,0.07,N/A,N/A,N/A,N/A,20323,1.47946,1.0268,2.02506e+07,2.02506,3.22942,0.24,"9,22"
vib_new_1425,172,50x50,0.07,N/A,N/A,N/A,N/A,20758,1.47946,1.0268,3.44750e+07,3.44750,3.4478,0.2,"27,24"
vib_new_713,172,50x50,0.07,N/A,N/A,N/A,N/A,19370,1.47946,1.0268,3.07745e+07,3.07745,2.96611,0.18,"21,30"
vib_new_391,172,50x50,0.07,N/A,N/A,N/A,N/A,20071,1.47946,1.0268,3.07683e+07,3.07683,3.46466,0.22,"37,28"
vib_new_1481,172,50x50,0.07,N/A,N/A,N/A,N/A,19566,1.47946,1.0268,2.69665e+07,2.69665,3.61386,0.27,"19,24"
vib_new_852,172,50x50,0.07,N/A,N/A,N/A,N/A,18950,1.47946,1.0268,2.60784e+07,2.60784,3.76988,0.26,"26,25"
vib_new_1422,172,50x50,0.07,N/A,N/A,N/A,N/A,21378,1.47946,1.0268,2.52389e+07,2.52389,3.34237,0.2,"39,40"
vib_new_34,172,50x50,0.07,N/A,N/A,N/A,N/A,18157,1.47946,1.0268,2.28416e+07,2.28416,3.52483,0.26,"31,30"
vib_new_45,172,50x50,0.07,N/A,N/A,N/A,N/A,21950,1.47946,1.0268,2.06187e+07,2.06187,3.46035,0.27,"37,35"
vib_new_671,172,50x50,0.07,N/A,N/A,N/A,N/A,21542,1.47946,1.0268,2.04622e+07,2.04622,3.20832,0.3,"20,24"
vib_new_154,172,50x50,0.07,N/A,N/A,N/A,N/A,20555,1.47946,1.0268,3.07859e+07,3.07859,3.1941,0.21,"14,23"
vib_new_717,172,50x50,0.07,N/A,N/A,N/A,N/A,21180,1.47946,1.0268,2.25212e+07,2.25212,3.27161,0.24,"27,24"
